time,vpos
0,-0.0003535617124066068
3600,-3.6377755917533797e-06
7200,-6.323515035412736e-05
10800,0.00011760271017587326
14400,-0.0004117783553281816
18000,-9.90762739139239e-05
21600,14.153603475345436
25200,38.128588084580336
28800,-0.00020205852012780993
32400,2.513606603036798e-05
36000,-0.0009417621367800944
39600,0.0010081169860100304
43200,3.9347012014447476e-05
46800,0.0003759377220802787
50400,1.2709933217301466e-05
54000,4.569031012492572e-05
57600,8.43622623363662e-06
61200,4.666245421820308e-06
64800,0.00016827253529405248
68400,0.00014718637498502643
72000,6.273887087270738e-07
75600,-0.0001929673863138102
79200,0.00022225983775314318
82800,0.0002313554670068061
86400,1.0344100443871883e-05
90000,-0.0001018632581933439
93600,0.00013857318627131542
97200,4.139249940091236e-05
100800,1.0985244843260755e-05
104400,-6.672466052061793e-05
108000,8.486519272843804
111600,35.0475830278552
115200,-41.10783361511568
118800,-67.86040406431908
122400,-57.838214587976346
126000,-41.74428251347135
129600,-35.92176547354909
133200,-29.269369281275853
136800,-12.61488863786529
140400,-5.7319650080272
144000,-0.000349443115007232
147600,-3.505865330240488e-05
151200,-0.00019112207913302625
154800,0.0001983007435013635
158400,9.715448710666968e-06
162000,0.00011615935668725648
165600,-9.496702021347364e-05
169200,-1.6680811211190706e-05
172800,3.2626218000837226e-06
176400,0.0002517095953002044
180000,0.0002258088753976063
183600,0.00013750645198622408
187200,-3.85866251527209e-06
190800,0.00021732988788179564
194400,20.348861639815176
198000,24.351512740450353
201600,-52.46295933661668
205200,-100.0
208800,-99.99999999999959
212400,-99.99999999999818
216000,-99.99999999717863
219600,-71.77911711214225
223200,-40.715694681867184
226800,-5.649540460904257
230400,-1.8620898479514158e-05
234000,5.303050467365279e-07
237600,-4.1755716105248974e-06
241200,-6.597482282486379e-08
244800,-1.343592119520357e-05
248400,-0.0001276591027718607
252000,-3.5011362747644484e-05
255600,-5.00066599220183e-08
259200,-5.00066599220183e-08
