time,x0
0,293.15
3600,293.06780614459717
7200,292.99138279354025
10800,292.90993293842456
14400,292.8261630300794
18000,292.7855035217851
21600,293.25421216998785
25200,293.96998804544853
28800,294.1369088147529
32400,294.283130281885
36000,294.4233626035431
39600,294.45047391839927
43200,294.48960915575844
46800,294.5116222812359
50400,294.4752453266248
54000,294.3931117934551
57600,294.3027538669593
61200,294.23002343696305
64800,294.1367439269614
68400,294.0434670910544
72000,293.9616960815736
75600,293.8720088568387
79200,293.76774941648426
82800,293.6641193093066
86400,293.5637676349599
90000,293.4548774635049
93600,293.34663798996286
97200,293.1606473006196
100800,292.891601989073
104400,292.62123533581826
108000,292.47107736432895
111600,292.66957285929357
115200,293.73908449691965
118800,294.1205125394905
122400,294.5607566267055
126000,294.9825128203362
129600,295.0454527498907
133200,295.09121216357937
136800,295.00229029649864
140400,295.1449910965631
144000,295.1608591690572
147600,295.1520986106832
151200,295.0755353008393
154800,294.98956668211
158400,294.8933005463008
162000,294.7947701479439
165600,294.69391402528544
169200,294.5937174477586
172800,294.4985558076988
176400,294.3968517331598
180000,294.2929810844274
183600,294.187006749239
187200,293.9139028710096
190800,293.6564236069526
194400,293.38713647837477
198000,293.1520108438066
201600,292.9615340081146
205200,293.1268218661199
208800,293.5094158854663
212400,293.88038520456774
216000,294.2336514047716
219600,294.5631472785007
223200,294.4142016613269
226800,294.5057040987747
230400,294.5840140626417
234000,294.61133174380416
237600,294.5696733615535
241200,294.50405150875673
244800,294.8283415242859
248400,295.18443591257585
252000,295.0800380336755
255600,295.32168559802994
259200,295.2050321403019
