time,x0
0,293.15
3600,293.0642414699852
7200,292.98467696606946
10800,292.9453603033086
14400,292.9047068824412
18000,292.9020349395998
21600,293.3237157247076
25200,293.91510524889406
28800,294.05333579352157
32400,294.200191191624
36000,294.3410855597687
39600,294.3688570192801
43200,294.40855540358314
46800,294.43119446083864
50400,294.3951702844789
54000,294.3135231998988
57600,294.22356421805836
61200,294.1512991090714
64800,294.0586394409668
68400,293.9565406302306
72000,293.86614349025734
75600,293.7668267290506
79200,293.65375951638975
82800,293.54133448777895
86400,293.43237178474715
90000,293.3149585706468
93600,293.1982120539486
97200,293.2564853321807
100800,293.34009662054336
104400,293.41798372542945
108000,293.5115286516832
111600,293.77629720098054
115200,294.37202096800354
118800,294.8039192136891
122400,295.1984237546885
126000,295.5076975949667
129600,295.42574058366375
133200,295.3383547525113
136800,295.2846257340809
140400,295.2147277232084
144000,295.26757031240237
147600,295.2583794304136
151200,295.17897903498664
154800,295.087954142402
158400,294.9866885194303
162000,294.8831593745451
165600,294.7773794839401
169200,294.6722000473401
172800,294.57204482949584
176400,294.4651897160365
180000,294.356105667843
183600,294.2537047033838
187200,294.1533101976566
190800,294.06570458028204
194400,293.99460585607807
198000,294.00626552889594
201600,294.1608287510669
205200,294.35512990653973
208800,294.6996356063278
212400,295.03280549931173
216000,295.3492979780582
219600,295.6438946209147
223200,295.41675872458234
226800,295.30601733162484
230400,295.3767601971804
234000,295.3991739016282
237600,295.35265482010306
241200,295.2822649899154
244800,295.1937495784262
248400,295.108738158756
252000,295.0220816449179
255600,294.92693433723156
259200,294.8307526866584
