time,vpos
0,-0.0002749420200928032
3600,1.8754127985092742e-05
7200,-0.008967278725785786
10800,0.0009834516119349372
14400,-6.520201314012855
18000,-10.334590147095245
21600,-1.9841794760052698
25200,44.089751875126645
28800,-10.39312133265398
32400,-5.478922672722657
36000,0.00015910343828454804
39600,0.0005306342764309672
43200,0.0009538685129231212
46800,-2.6242141653905345e-07
50400,11.723539945092892
54000,0.0003912860345093032
57600,-0.00011099960614797624
61200,-4.883145778355651e-06
64800,0.0002984636700520673
68400,1.7204703153217665e-05
72000,7.346426010594477e-05
75600,-6.156805929886236e-05
79200,7.286308902010655e-05
82800,0.00021682568358427718
86400,-0.00024308165086175766
90000,0.0001288570489893009
93600,-0.0002771654327159625
97200,-21.608328952730837
100800,-18.294742165563704
104400,-17.343391268626842
108000,-12.805145792896951
111600,24.840498713683022
115200,-99.99999566809528
118800,-87.85251970519656
122400,-60.06781905030336
126000,-35.460672217548264
129600,-9.001300502023247
133200,-1.3523204125948136
136800,1.8580736153854397e-07
140400,6.058637801247433e-05
144000,0.0002546775567847901
147600,-0.0002933874017770749
151200,1.1828516630119472e-05
154800,-1.2993219194347597e-07
158400,-0.0014831875879143031
162000,-0.002368721674965923
165600,-1.0769864747624735e-05
169200,4.970742929041638e-05
172800,-5.1976061097347605e-05
176400,-1.2806928803856294e-05
180000,19.33636460874518
183600,19.689712056276342
187200,22.716088057659658
190800,21.86050949732267
194400,20.54411920928928
198000,6.393326056237196
201600,-99.99999999986812
205200,-99.99999999999683
208800,-99.99999999997083
212400,-99.99999999999994
216000,-99.99999998001749
219600,-44.73706357328165
223200,-28.298926977358178
226800,-9.060743574794576e-06
230400,-6.020473633651621e-05
234000,0.0002709776473537164
237600,-1.2879713111963261e-06
241200,1.0765951001963223e-05
244800,4.4750078856001525e-05
248400,3.4434776015041766e-05
252000,2.0739164991149004e-05
255600,1.4889571364997876e-05
259200,-2.1563841932258554e-05
