time,cair.T
0,293.15
3600,293.0674540052223
7200,292.99096568386256
10800,292.9350715717931
14400,292.87938596083865
18000,292.8713100006546
21600,293.2945680765128
25200,293.8955325841486
28800,294.10428049175704
32400,294.17454370082356
36000,294.25409490591966
39600,294.2498258630926
43200,294.29061278818074
46800,294.31424679045716
50400,294.2790100932619
54000,294.1981019224813
57600,294.1087477811026
61200,294.03728173604816
64800,293.9452782194492
68400,293.8531584464921
72000,293.7726193947533
75600,293.6833138189214
79200,293.5801142627674
82800,293.47755130738875
86400,293.37837589999754
90000,293.27064738389396
93600,293.1635940632816
97200,293.0570947792827
100800,292.9030116854108
104400,292.7852693611295
108000,292.75213848413915
111600,292.9819953992318
115200,293.88294645142577
118800,294.07441168540606
122400,294.38712718757046
126000,294.71509164659636
129600,294.6897645411022
133200,294.70257908922
136800,294.7440436667028
140400,294.8017894572806
144000,294.8655514243264
147600,294.8586434731172
151200,294.7839113116463
154800,294.69990426911943
158400,294.6055085583197
162000,294.50875572619384
165600,294.4096347616733
169200,294.31136112896354
172800,294.2178527112682
176400,294.11779161725127
180000,294.0155126954845
183600,293.91107161883974
187200,293.73245374932327
190800,293.6134687664578
194400,293.48821397103774
198000,293.4067475810866
201600,293.3784869568518
205200,293.5321939866531
208800,293.90152785300523
212400,294.2600443482135
216000,294.60119563671753
219600,294.9191941318693
223200,294.746530944161
226800,294.88968577493534
230400,294.9655105222252
234000,294.9905566996526
237600,294.9465511324721
241200,294.87863448434507
244800,294.804736826829
248400,294.7156721286938
252000,294.62380656615846
255600,294.533895288817
259200,294.4346363927996
