time,cair.T
0,293.15
3600,293.06738504880514
7200,292.9909134877559
10800,292.9090315240427
14400,292.82521732888654
18000,292.9223084093727
21600,293.42383442754016
25200,294.033363222808
28800,294.1116929562683
32400,294.34335656323634
36000,294.51618733626293
39600,294.54239060278337
43200,294.5806448098485
46800,294.6019758371937
50400,294.56482346273896
54000,294.4822111558119
57600,294.39133987401453
61200,294.31813396478634
64800,294.224552027952
68400,294.13089749104074
72000,294.0488212103126
75600,293.9578274595646
79200,293.8531018289925
82800,293.7489664304142
86400,293.6482276558586
90000,293.5390078505477
93600,293.4304079367314
97200,293.32242415537
100800,293.24028893253825
104400,293.2717711452278
108000,293.32583374689136
111600,293.59582323118804
115200,294.29287755004316
118800,294.30022969111957
122400,294.36337014595847
126000,294.5607784853271
129600,294.53704027366535
133200,294.6173042199721
136800,294.5765696091843
140400,294.72172472439553
144000,294.7860937540397
147600,294.77996446343803
151200,294.70577764912383
154800,294.6219692549797
158400,294.5281864589464
162000,294.4320068961375
165600,294.3335979514894
169200,294.2357112822911
172800,294.14289070785264
176400,294.0433130780257
180000,293.9412743797763
183600,293.83720983172657
187200,293.7329099587185
190800,293.744291352444
194400,293.7775053354967
198000,293.893554524059
201600,294.132048540338
205200,294.3179539430189
208800,294.66158476589493
212400,294.9959631177872
216000,295.31363123423546
219600,295.6093435904847
223200,295.53369469450547
226800,295.4198790522889
230400,295.3886542842772
234000,295.4111503118684
237600,295.36459759698926
241200,295.2941185112908
244800,295.2174663519543
248400,295.1260103616311
252000,295.03188047044495
255600,294.93964590343785
259200,294.8380301681553
