time,x0
0,293.15
3600,293.06424680582916
7200,292.9846883080714
10800,292.8998821695289
14400,292.81303822169747
18000,292.76276304607643
21600,293.13646615924847
25200,294.0066948817118
28800,294.237806538902
32400,294.3827802944727
36000,294.5221270699918
39600,294.4807062092511
43200,294.4600865715804
46800,294.4823294460861
50400,294.44596992433395
54000,294.3640315874498
57600,294.2737855159529
61200,294.20123683868434
64800,294.1082952781066
68400,294.0059035277632
72000,293.9151925550112
75600,293.8155922959888
79200,293.7022486905513
82800,293.5895485358921
86400,293.4803106625441
90000,293.36262535288716
93600,293.2456081597239
97200,293.12925511254133
100800,293.0389589198887
104400,292.9491336144758
108000,292.88179834742533
111600,293.0065465881537
115200,293.8160568603927
118800,294.0514492181185
122400,294.33511525526563
126000,294.6330435020845
129600,294.7608362338282
133200,294.8141217449264
136800,294.78376652147097
140400,294.92775085308045
144000,294.9908917124477
147600,294.98326444332884
151200,294.90542712688386
154800,294.8159704915762
158400,294.71624641947096
162000,294.61425260730084
165600,294.50999863094415
169200,294.4063371964279
172800,294.3077297759222
176400,294.2023803028005
180000,294.0947893785962
183600,293.9849696350945
187200,293.87502313095627
190800,293.7692888147299
194400,293.67658421778714
198000,293.84790454838844
201600,294.1739445693326
205200,295.03158249024625
208800,295.79736318725355
212400,296.095671081
216000,296.3782475529596
219600,296.6406569871197
223200,296.1094010607186
226800,295.7911471190538
230400,295.7395323340053
234000,295.7596478125679
237600,295.71084185559135
241200,295.63825576511624
244800,295.5595775227423
248400,295.4661812829391
252000,295.37012007737803
255600,295.2758861307184
259200,295.19648035730216
