time,vpos
0,-0.0003535617124066068
3600,-1.1470719269027826e-06
7200,6.775685882444492e-05
10800,0.0004496805938418357
14400,-4.206370038064614e-06
18000,-4.844978316739329e-08
21600,35.4506939651482
25200,35.96399247424705
28800,1.903083101210956e-05
32400,-0.00010170116927250172
36000,0.0009901562328091694
39600,-5.804385009828944e-06
43200,0.00044424363018896355
46800,0.0005733191299152904
50400,-0.000694576464913973
54000,-1.6105168698189955e-05
57600,-0.0004991532214756011
61200,0.00031798254804551784
64800,-0.0002940623636957609
68400,0.0002945090422395174
72000,-0.00011567013398979534
75600,-9.269482016049418e-05
79200,0.00023652008608303438
82800,-0.00010697944730760814
86400,-0.0006350360359963785
90000,0.000784821111697291
93600,-8.751620129992629e-05
97200,6.304285498864395e-05
100800,4.345511658181608e-05
104400,-0.0003268585234415376
108000,30.30132264629834
111600,30.80548900070341
115200,-35.45173729801483
118800,-66.84605271512473
122400,-68.29492199160912
126000,-40.72289424203639
129600,-35.79954207619439
133200,-27.563444555018336
136800,-17.995850197099365
140400,-3.1189404034016484e-08
144000,-0.0006196507601446688
147600,-6.265878490632407e-05
151200,-0.0003159806509129041
154800,3.563663147212537e-05
158400,-7.6937721689909e-05
162000,1.2997259420666241e-05
165600,4.006462320758908e-05
169200,0.0002454805770689972
172800,-0.00013126868586586576
176400,2.3654430169752047e-05
180000,2.510581493045394e-06
183600,-0.0003919389018589085
187200,4.738430296712115e-05
190800,0.0003617082247075147
194400,8.593815123280642
198000,8.64733671642626
201600,-62.354006079900756
205200,-99.99999997999166
208800,-99.99999998234625
212400,-99.99999999997094
216000,-100.0
219600,-68.89898420351756
223200,-39.527933770628266
226800,-4.750920788111824
230400,3.0139403984904493e-05
234000,-1.358217404345797e-06
237600,-9.925247906572397e-05
241200,0.0011294910608431541
244800,1.744969123462065e-05
248400,-8.098866976504425e-05
252000,0.0006886149453076936
255600,-3.5295176169648605e-06
259200,-3.5295176169648605e-06
