time,vpos
0,-0.0003535617124066068
3600,-7.035904377456078e-06
7200,-4.343397218377442e-05
10800,-3.8363178388669083e-07
14400,2.117177100909655e-05
18000,-9.734150564265305e-05
21600,0.0003474661133536644
25200,9.977153607147914
28800,-4.557997654303222e-08
32400,-0.00041308014109863974
36000,-0.0004520223413901356
39600,-6.559262578399727e-06
43200,0.000569182592737441
46800,-0.0009857706939122907
50400,16.339796668651406
54000,6.204015336880309e-06
57600,-1.6004822517627865e-05
61200,-1.0409836556227517e-06
64800,1.043769558227923e-06
68400,-1.6269751279715078e-05
72000,-0.00016579159412251227
75600,-4.073611009625111e-06
79200,0.0001680254681557308
82800,0.00011312001365629719
86400,7.277507818486153e-06
90000,3.4382543177937664e-05
93600,-2.3821697614018e-05
97200,-0.0002489622622535249
100800,-0.0011017115822522085
104400,-0.0006368476404688937
108000,70.64124695134313
111600,64.26458846404681
115200,-1.2288111358451257e-07
118800,-41.77174224616298
122400,-70.28795106102896
126000,-75.91833662180657
129600,-57.155740581720316
133200,-41.441382467117215
136800,-35.49104594517754
140400,-7.331330233295584
144000,-0.0005499663610148817
147600,-1.7100295330498157e-05
151200,0.00014099516113586142
154800,-6.138097417178465e-05
158400,-6.717339259327374e-06
162000,-8.886640266603895e-08
165600,4.746527148469263e-05
169200,5.3193834163856035e-06
172800,0.00015693516916408812
176400,-0.00010348661127339421
180000,-8.665269484078023e-06
183600,0.0001261287437934789
187200,4.985249730426013e-05
190800,0.00020024310921726136
194400,-5.563129844316486e-07
198000,9.439138410307955
201600,-83.97567379597835
205200,-100.0
208800,-99.99999999999575
212400,-99.99999999999967
216000,-99.99999935985801
219600,-92.12409410941444
223200,-59.766578899157295
226800,-8.58775985790045
230400,-0.00019450473584272342
234000,1.225102986861026e-07
237600,-0.0004959495792705215
241200,-0.0001386501410361822
244800,-0.00019563366876068644
248400,0.0002191734623928048
252000,-2.3801636613680552e-05
255600,9.159099827169329e-05
259200,9.159099827169329e-05
