time,cair.T
0,293.15
3600,293.06424680582916
7200,292.9846883044414
10800,292.8998758283105
14400,292.81303852626627
18000,292.7627641502769
21600,293.13646635552584
25200,293.6486609684321
28800,293.7027840179126
32400,293.8532030700537
36000,293.9970415566892
39600,294.02777576120326
43200,294.07028193060705
46800,294.0955258964726
50400,294.0617284348815
54000,294.1019393193359
57600,294.01318163155054
61200,293.9421107321022
64800,293.8506400729531
68400,293.74976836053224
72000,293.6606828996794
75600,293.56264164345765
79200,293.45073355585174
82800,293.33946201760403
86400,293.2316654300557
90000,293.11539171732153
93600,292.9997782711811
97200,292.8848207229743
100800,292.796104143724
104400,292.7078114721437
108000,292.6420025206905
111600,293.28668393841536
115200,294.4140324518055
118800,295.14634222856574
122400,295.6143408188443
126000,295.80863392652736
129600,295.5802962399408
133200,295.4247747125875
136800,295.34543926984304
140400,295.22565762563835
144000,295.2332867504673
147600,295.2242786774822
151200,295.14507316725457
154800,295.0542436723272
158400,294.9531690824739
162000,294.84983020392633
165600,294.7442395355986
169200,294.6392486825973
172800,294.53928539956746
176400,294.4326203455205
180000,294.32372043808107
183600,294.2126009696304
187200,294.10134926022755
190800,293.99433109332864
194400,293.9003478690954
198000,293.8766587123941
201600,294.0479256866738
205200,294.2993796676329
208800,294.64361807487285
212400,294.97856701900656
216000,295.29679024443044
219600,295.5930294186979
223200,295.12589738784857
226800,294.8280910881953
230400,294.8414358643245
234000,294.8672472810579
237600,294.8241028158244
241200,294.7569509436142
244800,294.68373627101454
248400,294.59532296212706
252000,294.50420739701167
255600,294.415091494951
259200,294.31645430415267
