time,x0
0,293.15
3600,293.06424938474953
7200,292.98469101866567
10800,292.94108501822245
14400,292.8943095728503
18000,292.89843564254033
21600,293.3528770399739
25200,293.96083422965324
28800,294.0831099676461
32400,294.2223760674602
36000,294.36308429677825
39600,294.39066128195935
43200,294.430180489335
46800,294.4526515034217
50400,294.4164854008891
54000,294.33471482282926
57600,294.2446354633516
61200,294.17225104152556
64800,294.07947480825885
68400,293.97725310128
72000,293.8867312058219
75600,293.78730555517114
79200,293.6741220833238
82800,293.5615815633547
86400,293.4524901818325
90000,293.3349637080447
93600,293.21810263456706
97200,293.18578368057706
100800,293.1763839126976
104400,293.2155482607126
108000,293.3037581780026
111600,293.6051028411862
115200,294.356102800103
118800,294.9381148881647
122400,295.4672651329729
126000,295.7566473883955
129600,295.58666444681216
133200,295.4523227897184
136800,295.43189304290667
140400,295.39296754378046
144000,295.44520745119667
147600,295.4350004657341
151200,295.3545897871799
154800,295.2625640100526
158400,295.16030723233735
162000,295.05578971223946
165600,294.94903424057964
169200,294.84288037389786
172800,294.7417336985319
176400,294.6339182353307
180000,294.5238774545597
183600,294.4142750171436
187200,294.3084132123626
190800,294.2107578601261
194400,294.13402900417236
198000,294.1379908651265
201600,294.2415099997463
205200,294.4483741480081
208800,294.7877387874059
212400,295.1181106698814
216000,295.4318810620666
219600,295.72389437228367
223200,295.5364474549655
226800,295.4035793152074
230400,295.4472905724988
234000,295.46925794938255
237600,295.4222942322725
241200,295.351476795869
244800,295.2573442518803
248400,295.1515953465529
252000,295.0523187532473
255600,294.9502961794398
259200,294.8392286889078
