time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917375388843936,0.0,0.0
7200,19.84091234436562,0.0,0.0
10800,19.75919417848735,0.0,0.0
14400,19.675491642464237,0.0,0.0
18000,19.910490580352416,0.0,0.0
21600,20.552959665061223,0.0,0.0
25200,21.1912468074961,0.0,0.0
28800,21.167684954791696,0.0,0.0
32400,21.311853450590377,0.0,0.0
36000,21.45054383691661,0.0,0.0
39600,21.476254515954224,0.0,0.0
43200,21.513865629234203,0.0,0.0
46800,21.534476890839244,0.0,0.0
50400,21.496797174717074,0.0,0.0
54000,21.41360184595851,0.0,0.0
57600,21.322124972012716,0.0,0.0
61200,21.248385246404155,0.0,0.0
64800,21.154343986246545,0.0,0.0
68400,21.06013996792865,0.0,0.0
72000,20.977485150621533,0.0,0.0
75600,20.885981545598895,0.0,0.0
79200,20.78078709902769,0.0,0.0
82800,20.67620977122914,0.0,0.0
86400,20.575030691813765,0.0,0.0
90000,20.465331870050022,0.0,0.0
93600,20.35628891792885,0.0,0.0
97200,20.247890645980704,0.0,0.0
100800,20.165259051012868,0.0,0.0
104400,20.08312310871071,0.0,0.0
108000,19.983930322457866,0.0,0.0
111600,20.06898927556881,0.0,0.0
115200,20.8285801208346,0.0,0.0
118800,21.125056484668676,0.0,0.0
122400,21.502851761970646,0.0,0.0
126000,21.846257412590603,0.0,0.0
129600,21.815586359643248,0.0,0.0
133200,21.764996533804663,0.0,0.0
136800,21.80656622872874,0.0,0.0
140400,21.902729406118738,0.0,0.0
144000,21.96484068579349,0.0,0.0
147600,21.956693723687465,0.0,0.0
151200,21.880546860258846,0.0,0.0
154800,21.795303528102522,0.0,0.0
158400,21.699534293834915,0.0,0.0
162000,21.601578734888506,0.0,0.0
165600,21.501292181060023,0.0,0.0
169200,21.401298928780022,0.0,0.0
172800,21.30632721641632,0.0,0.0
176400,21.204833792729175,0.0,0.0
180000,21.10109088481005,0.0,0.0
183600,20.99519058408913,0.0,0.0
187200,20.88913961658193,0.0,0.0
190800,20.871796031993767,0.0,0.0
194400,20.87238059444917,0.0,0.0
198000,20.954353865581197,0.0,0.0
201600,21.12171282073581,0.0,0.0
205200,21.406278068392908,0.0,0.0
208800,21.742113055737036,0.0,0.0
212400,22.069170185353528,0.0,0.0
216000,22.379715771727206,0.0,0.0
219600,22.668668653807117,0.0,0.0
223200,22.355729533189617,0.0,0.0
226800,22.154761549874024,0.0,0.0
230400,22.103170556322823,0.0,0.0
234000,22.126437304154933,0.0,0.0
237600,22.08083409056337,0.0,0.0
241200,22.01129802669766,0.0,0.0
244800,21.935594524018427,0.0,0.0
248400,21.844831782638437,0.0,0.0
252000,21.75144659430555,0.0014913035369101626,0.0
255600,21.659982977896334,0.0528271111324005,0.0
259200,21.559103335191196,0.1458272169202732,0.0
