time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.9173547458538,0.0,0.0
7200,19.84088728784525,0.0,0.0
10800,19.844308445089325,0.0,0.0
14400,19.84576171034655,0.0,0.0
18000,19.88351022743103,0.0,0.0
21600,20.33861497411084,0.0,0.0
25200,20.931395332097622,0.0,0.0
28800,21.0,0.0,0.0
32400,21.145979298571547,0.0,0.0
36000,21.286130240921068,0.0,0.0
39600,21.313141743660992,0.0,0.0
43200,21.352068000491897,0.0,0.0
46800,21.374004778820733,0.0,0.0
50400,21.33741740726009,0.0,0.0
54000,21.255366374444634,0.0,0.0
57600,21.164929183131505,0.0,0.0
61200,21.092241961869604,0.0,0.0
64800,20.999159742401048,0.0,0.0
68400,20.90600527963835,0.0,0.0
72000,20.824440426741887,0.0,0.0
75600,20.733932300238905,0.0,0.0
79200,20.629559597241553,0.0,0.0
82800,20.52586656188231,0.0,0.0
86400,20.425568775862757,0.0,0.0
90000,20.31677590506922,0.0,0.0
93600,20.208614450759626,0.0,0.0
97200,20.159225155453953,0.0,0.0
100800,20.135692839693093,0.0,0.0
104400,20.112570240592277,0.0,0.0
108000,20.102541326231574,0.0,0.0
111600,20.283364930052244,0.0,0.0
115200,21.000000000000057,0.0,0.0
118800,21.332251846868132,0.0,0.0
122400,21.703228081012412,0.0,0.0
126000,22.0000000000029,0.0,0.0
129600,22.034812364030927,0.0,0.0
133200,22.038162344225896,0.0,0.0
136800,22.06191264700584,0.0,0.0
140400,22.071411027582712,0.0,0.0
144000,22.13286477652059,0.0,0.0
147600,22.123497133580145,0.0,0.0
151200,22.046406995871678,0.0,0.0
154800,21.961255069903757,0.0,0.0
158400,21.864292913171937,0.0,0.0
162000,21.76502918099061,0.0,0.0
165600,21.66351040216682,0.0,0.0
169200,21.56253396987887,0.0,0.0
172800,21.466562750041874,0.0,0.0
176400,21.364058142161753,0.0,0.0
180000,21.259496660218247,0.0,0.0
183600,21.16508043359505,0.0,0.0
187200,21.07054300840656,0.0,0.0
190800,20.980220543999394,0.0,0.0
194400,20.89809214029225,0.0,0.0
198000,20.874472644845355,0.0,0.0
201600,20.920199740579392,0.0,0.0
205200,21.05469451408419,0.0,0.0
208800,21.40203017328156,0.0,0.0
212400,21.73988779680866,0.0,0.0
216000,22.060940773203072,0.0,0.0
219600,22.35986545332713,0.0,0.0
223200,22.21596498337908,0.0,0.0
226800,22.141615445151274,0.0,0.0
230400,22.215291748392985,0.0,0.0
234000,22.237721089117542,0.0,0.0
237600,22.19123435315464,0.0,0.0
241200,22.120829486281025,0.0,0.0
244800,22.04442080716177,-269.6298742064676,0.0
248400,21.953087289685072,-763.7387733067889,0.0
252000,21.859109896208622,-106.03200831685108,0.0
255600,21.767033016043797,573.2525725554723,0.0
259200,21.665457875762172,-2008.807144690989,0.0
