time,x0
0,293.15
3600,293.0673438933845
7200,292.99086978298794
10800,292.90912432216294
14400,292.82533631850396
18000,292.77808019392995
21600,293.1513382746696
25200,293.86437887455855
28800,294.1216190986801
32400,294.2677858161536
36000,294.4080982582175
39600,294.4352923383227
43200,294.47442598107074
46800,294.49655860288954
50400,294.46005365954784
54000,294.3780354971779
57600,294.2877103847759
61200,294.21510198817344
64800,294.12208416852985
68400,294.02900774613323
72000,293.9475475115872
75600,293.857173024284
79200,293.7529927189337
82800,293.64941301204425
86400,293.5492277880974
90000,293.44053265461815
93600,293.33246907388514
97200,293.225022825667
100800,293.14350530511103
104400,293.0624134336359
108000,292.99434818343286
111600,293.67397675126506
115200,294.61685735778144
118800,295.2264379987257
122400,295.4537736127215
126000,295.55370170918445
129600,295.5919250914328
133200,295.66842279544994
136800,295.72813525343906
140400,295.7101717926513
144000,295.76887742477885
147600,295.75682562158005
151200,295.6769480716244
154800,295.58786227154854
158400,295.48855269236697
162000,295.3869668531148
165600,295.2831207354926
169200,295.1799407767503
172800,295.0816233288855
176400,294.97667139228406
180000,294.8694776276369
183600,294.76005386789603
187200,294.6504505292665
190800,294.54511430393666
194400,294.4480028107573
198000,294.4211944798024
201600,294.2772499006076
205200,294.4898867964329
208800,294.8278935129004
212400,295.1569901481895
216000,295.4695198974746
219600,295.76035580395717
223200,295.23440082128553
226800,294.9763069628138
230400,294.5605398603229
234000,294.58813478129287
237600,294.5468690561754
241200,294.4814209998553
244800,294.4100226184703
248400,294.32316763645014
252000,294.2336061081256
255600,294.1459051208869
259200,294.0211978101417
