time,x0
0,293.15
3600,293.0673816684786
7200,292.99091687849585
10800,292.9093065513413
14400,292.825320827941
18000,292.94325547839344
21600,293.4890155877385
25200,294.16377409213817
28800,294.2124279591023
32400,294.38947756396556
36000,294.5286817832614
39600,294.55492466388796
43200,294.59300729648174
46800,294.61417852784234
50400,294.5769319563602
54000,294.4942528732257
57600,294.4033018509375
61200,294.330008237559
64800,294.236389026283
68400,294.1426228990918
72000,294.06045063423073
75600,293.96937546161246
79200,293.8645791348824
82800,293.76037949064516
86400,293.65958259654377
90000,293.55029983601554
93600,293.44166055088283
97200,293.3335091815325
100800,293.2513006400414
104400,293.1692193864803
108000,293.1004838825011
111600,293.20718034899244
115200,294.0076601773482
118800,294.41574579839295
122400,294.88316447402514
126000,295.24840026227935
129600,295.22530476874925
133200,295.16565698677647
136800,295.14701945579156
140400,295.1004149925204
144000,295.07189898821673
147600,295.0638625033255
151200,294.9878700151308
154800,294.9027269849673
158400,294.80749277970034
162000,294.70990326228156
165600,294.60996761971273
169200,294.5105229528243
172800,294.4162212085429
176400,294.31509443223695
180000,294.2116881794031
183600,294.1059883008546
187200,294.0001633377819
190800,293.9056973695546
194400,293.83870389041226
198000,293.88377249842273
201600,294.11011603488134
205200,294.2435021371363
208800,294.5895683577289
212400,294.9262338309567
216000,295.24612700661663
219600,295.54395100439376
223200,295.39881880338334
226800,295.3428627790918
230400,295.4163242656075
234000,295.43855993419606
237600,295.391781183512
241200,295.3212174844234
244800,295.24438447644087
248400,295.15277537008257
252000,295.0415520559317
255600,294.93248193654574
259200,294.82114643224463
