time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.91738166847864,0.0,0.0
7200,19.840916878495875,0.0,0.0
10800,19.759306551341297,0.0,0.0
14400,19.67532082794105,0.0,0.0
18000,19.793255478393462,0.0,0.0
21600,20.339015587738515,0.0,0.0
25200,21.013774092138192,0.0,0.0
28800,21.06242795910231,0.0,0.0
32400,21.23947756396558,0.0,0.0
36000,21.378681783261413,0.0,0.0
39600,21.404924663887982,0.0,0.0
43200,21.443007296481767,0.0,0.0
46800,21.464178527842364,0.0,0.0
50400,21.42693195636025,0.0,0.0
54000,21.34425287322574,0.0,0.0
57600,21.253301850937532,0.0,0.0
61200,21.180008237559036,0.0,0.0
64800,21.08638902628303,0.0,0.0
68400,20.992622899091828,0.0,0.0
72000,20.910450634230756,0.0,0.0
75600,20.81937546161248,0.0,0.0
79200,20.7145791348824,0.0,0.0
82800,20.610379490645187,0.0,0.0
86400,20.509582596543794,0.0,0.0
90000,20.400299836015563,0.0,0.0
93600,20.291660550882852,0.0,0.0
97200,20.183509181532543,0.0,0.0
100800,20.101300640041416,0.0,0.0
104400,20.0192193864803,0.0,0.0
108000,19.950483882501146,0.0,0.0
111600,20.05718034899246,0.0,0.0
115200,20.857660177348237,0.0,0.0
118800,21.26574579839297,0.0,0.0
122400,21.73316447402516,0.0,0.0
126000,22.09840026227937,0.0,0.0
129600,22.075304768749277,0.0,0.0
133200,22.01565698677649,0.0,0.0
136800,21.997019455791587,0.0,0.0
140400,21.95041499252045,0.0,0.0
144000,21.921898988216753,0.0,0.0
147600,21.913862503325504,0.0,0.0
151200,21.837870015130818,0.0,0.0
154800,21.752726984967296,0.0,0.0
158400,21.657492779700362,0.0,0.0
162000,21.55990326228158,0.0,0.0
165600,21.459967619712756,0.0,0.0
169200,21.36052295282434,0.0,0.0
172800,21.266221208542902,0.0,0.0
176400,21.16509443223697,0.0,0.0
180000,21.06168817940312,0.0,0.0
183600,20.955988300854642,0.0,0.0
187200,20.850163337781908,0.0,0.0
190800,20.75569736955464,0.0,0.0
194400,20.688703890412285,0.0,0.0
198000,20.733772498422752,0.0,0.0
201600,20.960116034881366,0.0,0.0
205200,21.09350213713634,0.0,0.0
208800,21.439568357728945,0.0,0.0
212400,21.7762338309567,0.0,0.0
216000,22.096127006616655,0.0,0.0
219600,22.393951004393784,0.0,0.0
223200,22.248818803383358,0.0,0.0
226800,22.192862779091797,0.0,0.0
230400,22.266324265607523,0.0,0.0
234000,22.288559934196087,0.0,0.0
237600,22.241781183512046,0.0,0.0
241200,22.171217484423437,0.0,0.0
244800,22.094384476440894,0.0,0.0
248400,22.00277537008259,0.0,0.0
252000,21.908493541639245,0.02399868275979058,0.0
255600,21.81610168814666,0.012762743419134817,0.0
259200,21.71433576488755,-0.01571608846733991,0.0
