time,T,qr,vetot
0,20.0,-0.002159615178701912,0.0
3600,19.914249105671786,0.02238920953925706,0.0
7200,19.83469337846509,1082.5248837294198,0.0
10800,19.882347236507428,1084.8757246706687,0.0
14400,19.92750939845706,1149.6873828771022,0.0
18000,20.01608641855222,1065.2498016985408,0.0
21600,20.51129426750117,858.940107027339,0.0
25200,21.11606603568339,375.568131898383,0.0
28800,21.13899256365488,324.01852188048963,0.0
32400,21.32300857861145,71.60855879025367,0.0
36000,21.47033980407008,0.05100713580593615,0.0
39600,21.495710511353593,-0.029462253750439506,0.0
43200,21.5331262453455,-0.07005948002782102,0.0
46800,21.55364574666106,0.007647359566305173,0.0
50400,21.515809199450302,-0.06439989907158532,0.0
54000,21.43261509235623,-0.0007161619294510132,0.0
57600,21.341128488554716,0.03646570039768165,0.0
61200,21.267348912893453,0.0005454730252070326,0.0
64800,21.17318041810495,0.0020860284784709037,0.0
68400,21.069521241972893,-0.011329168999856996,0.0
72000,20.977454349492405,0.010754012504594497,0.0
75600,20.87655294360644,0.00019670681759830915,0.0
79200,20.762011295023513,0.0009161411868728426,0.0
82800,20.648119987541406,0.027542134306840403,0.0
86400,20.537681339406106,0.0020963025711618526,0.0
90000,20.418819023080516,-0.509968466821483,0.0
93600,20.30056884113833,0.007202028397374089,0.0
97200,20.183053231552037,-43.081368919613105,0.0
100800,20.086170323381737,-443.4031065983734,0.0
104400,19.940853902287984,-339.5034621122219,0.0
108000,19.831089196497373,755.7115338016539,0.0
111600,20.047188426254195,1614.8440937934402,0.0
115200,20.904786394975417,-3902.695873502037,0.0
118800,21.172028603174397,-3996.650586751791,0.0
122400,21.477746557712692,-3956.5609452390145,0.0
126000,21.723402150747063,-2879.4553981607287,0.0
129600,21.70657482401606,-771.4063125361606,0.0
133200,21.880407517632023,-2005.6249662006946,0.0
136800,21.862156399888306,0.0005654141609326839,0.0
140400,22.00484424708833,-0.009571895317804481,0.0
144000,22.06670130151275,-0.02010883915003915,0.0
147600,22.05778895545592,-5.85647020038815e-06,0.0
151200,21.978677174142547,0.033269678193368055,0.0
154800,21.88794470704147,-0.010091702900718149,0.0
158400,21.78696185879346,0.005409078704974716,0.0
162000,21.683715693633587,-0.004684425702881906,0.0
165600,21.578215928277757,0.009292809240622637,0.0
169200,21.473316801496708,6.432788688014103e-05,0.0
172800,21.37344623175585,-0.0464836139999165,0.0
176400,21.266864292832167,0.016858699508816154,0.0
180000,21.158056644091232,262.93230254689774,0.0
183600,21.079200570297928,288.5301563712944,0.0
187200,21.00315815169364,318.38508580987224,0.0
190800,20.934805566624334,310.031591033648,0.0
194400,20.87824509260713,109.5057164771949,0.0
198000,20.867229839567415,-353.7262778097245,0.0
201600,20.92502456942549,-5999.999837401867,0.0
205200,21.059385353366963,-5999.999868218535,0.0
208800,21.406567586201163,-5999.9999999952215,0.0
212400,21.744281109060864,-5999.99999837786,0.0
216000,22.065193895248512,-6000.0,0.0
219600,22.36398553078186,-3695.5490422599705,0.0
223200,22.12145555947268,-1951.8502035682216,0.0
226800,22.02278940118771,-143.0601183792482,0.0
230400,22.079674196251858,-0.00854847041196089,0.0
234000,22.10302296249779,-0.003844738608910496,0.0
237600,22.05743060373908,-0.007359011697022618,0.0
241200,21.98793054953535,-1.922097673888328e-05,0.0
244800,21.91235495069793,-1.922097673888328e-05,0.0
248400,21.82178943569994,-1.085365405122105e-05,0.0
252000,21.728535059644116,-4.194320845733427e-06,0.0
255600,21.63720685809534,2.506733785419837e-05,0.0
259200,21.53645650976216,7.466663466306945e-05,0.0
