time,vpos
0,-3.599358631169853e-05
3600,0.00037315349232095097
7200,18.04208139549033
10800,18.081262077844475
14400,19.161456381285035
18000,17.754163361642345
21600,14.315668450455648
25200,6.25946886497305
28800,5.4003086980081605
32400,1.193475979837561
36000,0.0008501189300989359
39600,-0.0004910375625073251
43200,-0.0011676580004636836
46800,0.00012745599277175289
50400,-0.0010733316511930885
54000,-1.1936032157516886e-05
57600,0.0006077616732946942
61200,9.091217086783877e-06
64800,3.47671413078484e-05
68400,-0.00018881948333094993
72000,0.0001792335417432416
75600,3.278446959971819e-06
79200,1.5269019781214043e-05
82800,0.00045903557178067337
86400,3.493837618603088e-05
90000,-0.008499474447024716
93600,0.00012003380662290148
97200,-0.718022815326885
100800,-7.390051776639557
104400,-5.658391035203699
108000,12.595192230027566
111600,26.91406822989067
115200,-65.04493122503395
118800,-66.61084311252985
122400,-65.94268242065024
126000,-47.99092330267881
129600,-12.856771875602677
133200,-33.42708277001158
136800,9.423569348878064e-06
140400,-0.00015953158863007467
144000,-0.00033514731916731914
147600,-9.760783667313584e-08
151200,0.0005544946365561342
154800,-0.00016819504834530248
158400,9.01513117495786e-05
162000,-7.807376171469843e-05
165600,0.0001548801540103773
169200,1.0721314480023505e-06
172800,-0.0007747268999986083
176400,0.0002809783251469359
180000,4.3822050424482955
183600,4.808835939521574
187200,5.306418096831204
190800,5.167193183894133
194400,1.825095274619915
198000,-5.895437963495407
201600,-99.99999729003112
205200,-99.99999780364224
208800,-99.99999999992035
212400,-99.99999997296433
216000,-100.0
219600,-61.592484037666175
223200,-32.530836726137025
226800,-2.3843353063208035
230400,-0.00014247450686601484
234000,-6.407897681517494e-05
237600,-0.00012265019495037697
241200,-3.2034961231472134e-07
244800,-1.808942341870175e-07
248400,-6.990534742889045e-08
252000,4.177889642366395e-07
255600,1.2444439110511574e-06
259200,1.5549380548305686e-06
