time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917392115202006,0.0,0.0
7200,19.84092690637533,0.0,0.0
10800,19.75916903590462,0.0,0.0
14400,19.675327943631714,0.0,0.0
18000,20.003195410050864,0.0,0.0
21600,20.732761369191337,0.0,0.0
25200,21.380860740347543,0.0,0.0
28800,21.356135281340983,0.0,0.0
32400,21.49801522634135,0.0,0.0
36000,21.635120135497914,0.0,0.0
39600,21.65906856301683,0.0,0.0
43200,21.69515510386043,0.0,0.0
46800,21.714450280836502,0.0,0.0
50400,21.675563068867007,0.0,0.0
54000,21.59132698454414,0.0,0.0
57600,21.498809456227434,0.0,0.0
61200,21.424073517632053,0.0,0.0
64800,21.328691448558743,0.0,0.0
68400,21.23354583967034,0.0,0.0
72000,21.14987723758128,0.0,0.0
75600,21.05731631444462,0.0,0.0
79200,20.95115143673229,0.0,0.0
82800,20.84559265531675,0.0,0.0
86400,20.74343001484209,0.0,0.0
90000,20.632820118561597,0.0,0.0
93600,20.52282935056246,0.0,0.0
97200,20.413438567012918,0.0,0.0
100800,20.329762346862367,0.0,0.0
104400,20.246628828710584,0.0,0.0
108000,20.17658797844979,0.0,0.0
111600,20.312624039406103,0.0,0.0
115200,21.025518680940593,0.0,0.0
118800,21.463888300462543,0.0,0.0
122400,21.89342719688716,0.0,0.0
126000,22.13061310771866,0.0,0.0
129600,22.139603686566147,0.0,0.0
133200,22.07355276172541,0.0,0.0
136800,22.076757171259658,0.0,0.0
140400,22.156970070143586,0.0,0.0
144000,22.21781734170378,0.0,0.0
147600,22.20802811016489,0.0,0.0
151200,22.130468278827436,0.0,0.0
154800,22.04357816202213,0.0,0.0
158400,21.946547222006586,0.0,0.0
162000,21.84718334907052,0.0,0.0
165600,21.745668998597694,0.0,0.0
169200,21.64449650115779,0.0,0.0
172800,21.54839393205293,0.0,0.0
176400,21.445497499078613,0.0,0.0
180000,21.340100318648638,0.0,0.0
183600,21.232822944259908,0.0,0.0
187200,21.125368538592852,0.0,0.0
190800,21.0223551422651,0.0,0.0
194400,20.865427298284658,0.0,0.0
198000,20.78230352438777,0.0,0.0
201600,20.76825277212754,0.0,0.0
205200,20.906967858123608,0.0,0.0
208800,21.259135813278704,0.0,0.0
212400,21.601531523997096,0.0,0.0
216000,21.92699944442404,0.0,0.0
219600,22.23011402616072,0.0,0.0
223200,21.994460469057515,0.0,0.0
226800,21.8786241175211,0.0,0.0
230400,21.868239129723747,0.0,0.0
234000,21.892983809885493,0.0,0.0
237600,21.84885474181567,0.0,0.0
241200,21.780633845000523,0.0,0.0
244800,21.706451440941407,0.0,0.0
248400,21.616950595651076,0.0,0.0
252000,21.524826793379418,-949.8185696562385,0.0
255600,21.434691092466835,-1288.9007466904764,0.0
259200,21.335070931217558,-1862.4231786958317,0.0
