time,vpos
0,0.005554373241481144
3600,0.0012450104174788349
7200,-0.0016685948231735543
10800,-0.007200336919935393
14400,51.117825158275906
18000,49.86569596283958
21600,20.94179028831157
25200,-0.004469414992848441
28800,-0.05017488066918935
32400,0.001254401463914997
36000,0.0006023175600048811
39600,0.0016362858198135728
43200,0.0017505472672290404
46800,0.002792160236784536
50400,-0.019468568392484974
54000,-0.017707668073311502
57600,-0.00772799872594764
61200,-0.04410506777420204
64800,0.004427708612395547
68400,0.005566485016410088
72000,0.00021846666391749922
75600,0.00043112984333761083
79200,0.0008945077084938316
82800,0.002536423047711363
86400,0.0028476688296293212
90000,0.0016457084825482002
93600,-0.0016815721403296415
97200,0.004182601938070081
100800,0.012485337872588471
104400,0.018177582940117086
108000,2.1181349349785954
111600,7.873752676009483
115200,-41.147216430867125
118800,-48.70018732039462
122400,-65.96659197637938
126000,-44.07982664928195
129600,-45.19447071450546
133200,-30.35515323620902
136800,-8.343244298364226
140400,-0.020064647822828494
144000,-0.002923539837176338
147600,0.0010765581943904777
151200,-0.010516685495401173
154800,0.005489265783046746
158400,-0.0006792691668900444
162000,0.01619682680797051
165600,-0.015734402065854598
169200,-0.0039547922905375675
172800,-0.016466385549576374
176400,-0.05002782757662484
180000,-0.0010004027649768035
183600,-0.0024219287149913026
187200,0.02712059980980821
190800,-8.435304865466328
194400,-8.006108709549045
198000,-15.763658418384033
201600,-99.99999999998406
205200,-99.99999999994411
208800,-99.99999999997146
212400,-99.99999999999999
216000,-100.0
219600,-60.76555987362627
223200,-34.96763796703666
226800,-11.661300441262753
230400,0.007288475181415509
234000,0.017748794917508796
237600,-0.00012586828781434843
241200,0.014714454228279158
244800,-0.014512560480768122
248400,-0.004397308192852917
252000,-0.0015698248936770257
255600,-0.002655196444469217
259200,-0.006568051294437299
