time,cair.T
0,293.15
3600,293.067392115202
7200,292.9909269063753
10800,292.9091690359046
14400,292.8253279436317
18000,293.15319541005084
21600,293.8827613691913
25200,294.5308607403475
28800,294.50613528134096
32400,294.64801522634133
36000,294.7851201354979
39600,294.8090685630168
43200,294.8451551038604
46800,294.8644502808365
50400,294.825563068867
54000,294.7413269845441
57600,294.6488094562274
61200,294.57407351763203
64800,294.4786914485587
68400,294.3835458396703
72000,294.29987723758126
75600,294.2073163144446
79200,294.10115143673227
82800,293.9955926553167
86400,293.89343001484207
90000,293.7828201185616
93600,293.67282935056244
97200,293.5634385670129
100800,293.47976234686234
104400,293.39662882871056
108000,293.32658797844977
111600,293.4626240394061
115200,294.17551868094057
118800,294.6138883004625
122400,295.04342719688714
126000,295.28061310771864
129600,295.2896036865661
133200,295.2235527617254
136800,295.22675717125964
140400,295.30697007014356
144000,295.36781734170376
147600,295.35802811016487
151200,295.2804682788274
154800,295.1935781620221
158400,295.09654722200656
162000,294.9971833490705
165600,294.89566899859767
169200,294.79449650115777
172800,294.6983939320529
176400,294.5954974990786
180000,294.4901003186486
183600,294.3828229442599
187200,294.27536853859283
190800,294.1723551422651
194400,294.01542729828464
198000,293.93230352438775
201600,293.9182527721275
205200,294.0569678581236
208800,294.4091358132787
212400,294.7515315239971
216000,295.076999444424
219600,295.3801140261607
223200,295.1444604690575
226800,295.0286241175211
230400,295.0182391297237
234000,295.04298380988547
237600,294.99885474181565
241200,294.9306338450005
244800,294.8564514409414
248400,294.76695059565105
252000,294.6748267933794
255600,294.5846910924668
259200,294.48507093121754
