time,x0
0,293.15
3600,293.0673528985941
7200,292.99087070343205
10800,292.9093823235513
14400,292.8255247369555
18000,292.7782151883849
21600,293.1516114090815
25200,293.7031908046155
28800,293.96635536779485
32400,294.0799069929196
36000,294.2218529960894
39600,294.25048479733204
43200,294.2913300903939
46800,294.33475610358977
50400,294.33234428597194
54000,294.2937607468999
57600,294.2038873500221
61200,294.13194756733037
64800,294.03939731942165
68400,293.9469376865177
72000,293.8659717412172
75600,293.7760857142503
79200,293.6723049160733
82800,293.5691698275754
86400,293.4693154874452
90000,293.36108525964823
93600,293.25350997578425
97200,293.14650351440486
100800,293.06552049360437
104400,292.98499267403247
108000,292.88629844467647
111600,292.9323960614436
115200,293.8806898055014
118800,294.1000161336141
122400,294.3531263200072
126000,294.62241842765985
129600,294.66178860661296
133200,294.840960932872
136800,294.9697650995259
140400,295.1126108651131
144000,295.174989699663
147600,295.16640435846017
151200,295.08990442342787
154800,295.00418144239217
158400,294.90814424126984
162000,294.8098490920159
165600,294.7092883295334
169200,294.60930005255364
172800,294.51428350432474
176400,294.41253965032365
180000,294.3085611528878
183600,294.20249036724147
187200,294.0958966867444
190800,294.07207687446856
194400,294.06076748754464
198000,294.1246063568124
201600,294.2494557062527
205200,294.7667340027024
208800,295.2690174387778
212400,295.60625081066877
216000,295.9044446671558
219600,296.1816754227087
223200,295.7471575371205
226800,295.4701908294999
230400,295.4220209466245
234000,295.44422749557555
237600,295.39741014530296
241200,295.3267430316043
244800,295.2499033980714
248400,295.15826388560595
252000,295.05069620633043
255600,294.92255833752614
259200,294.8014419181824
