time,vpos
0,-1.0760187290118254e-05
3600,-1.323387978207167e-06
7200,0.0028735342300075547
10800,-0.004926479433811268
14400,-0.0001499968119695271
18000,8.659395035095354
21600,29.166117122879136
25200,36.895240868188225
28800,2.8618775964168406
32400,0.4656031246777031
36000,7.3011476844632136e-06
39600,-0.00011993435592960023
43200,-0.0001837083672111465
46800,2.8854150748861072e-05
50400,-0.0002331567759912
54000,0.0001608223749770697
57600,0.00012185580030681098
61200,-3.325183875123538e-05
64800,2.5035086389088164e-06
68400,0.0008366536119906553
72000,2.0889209535123877e-05
75600,-2.0281348382955388e-06
79200,-5.5765472593685206e-05
82800,2.3164937903799463e-05
86400,2.0202037201267056e-06
90000,-0.00029948167981008614
93600,12.015163744102884
97200,12.728672056691526
100800,12.718999915063364
104400,13.475962960439405
108000,21.01813564461775
111600,11.76378366993279
115200,-61.49982528988891
118800,-67.51310694168836
122400,-70.38059596359699
126000,-67.45168203307276
129600,-63.90553303211792
133200,-41.01861063098753
136800,-12.848499042018924
140400,-7.1059801825167025e-06
144000,2.7542352240112635e-05
147600,-2.8373503211481484e-05
151200,3.4952106559072615e-05
154800,1.2618159966645655e-08
158400,6.714428721753023e-08
162000,-0.00023018682394774492
165600,0.00027928554168873856
169200,0.00017455083182843061
172800,-5.279710632938909e-05
176400,5.732350525851663e-05
180000,0.00592549788185356
183600,-21.12135779713606
187200,-13.830993636368902
190800,-17.179988619860197
194400,-21.33577839029519
198000,-32.815067040736395
201600,-99.9999999999292
205200,-99.99999889449596
208800,-99.9999999970656
212400,-99.9999999416546
216000,-93.71490121898331
219600,-41.12638456571654
223200,-0.038571655332411095
226800,0.0004348545940816473
230400,-0.00018076075120538717
234000,3.8277368418948614e-06
237600,-0.0001845513242775069
241200,-0.00018424495580042098
244800,-1.3591854102907363e-05
248400,0.0004017507893519851
252000,0.0002792008820160488
255600,-8.274205807854245e-05
259200,-7.744554907981855e-05
