time,x0
0,293.15
3600,293.06425119063437
7200,292.9846860513614
10800,293.0103300391446
14400,293.03340896179327
18000,293.09046647689735
21600,293.5536735847349
25200,294.1257228668033
28800,294.16055813824227
32400,294.3069441672711
36000,294.4500201549414
39600,294.4768501365167
43200,294.5156672094204
46800,294.5374827536931
50400,294.50075112512974
54000,294.41849918196516
57600,294.3279443483193
61200,294.25508669944156
64800,294.1618391651437
68400,294.05913382219404
72000,293.96808581879776
75600,293.8681604873401
79200,293.7545142268646
82800,293.64151702949084
86400,293.5319780487962
90000,293.4139994010837
93600,293.2966905229598
97200,293.19874517611373
100800,293.12941485613527
104400,293.0646936753435
108000,293.0232811840772
111600,293.2277453116433
115200,294.0663652049299
118800,294.4219485166114
122400,294.8332717146816
126000,295.19326470385187
129600,295.1998321878109
133200,295.1722495083885
136800,295.18677246824535
140400,295.2146991273061
144000,295.27621747529184
147600,295.2669581821956
151200,295.18751049754786
154800,295.0964366965069
158400,294.9951131020281
162000,294.89153592026315
165600,294.7857078925771
169200,294.680481276083
172800,294.5802775350846
176400,294.4733810584544
180000,294.3642505167609
183600,294.2547674635479
187200,294.14555332741014
190800,294.0402847372798
194400,293.94948925772763
198000,293.9488500256693
201600,294.0884779077874
205200,294.22246500686975
208800,294.5692193744277
212400,294.90653109753697
216000,295.22705298680637
219600,295.52547365079107
223200,295.2944963555209
226800,295.17724686331127
230400,295.24497028135113
234000,295.2682230666717
237600,295.2225350355537
241200,295.1529379950882
244800,295.0558166293282
248400,294.95666312915256
252000,294.8513608870032
255600,294.744575357908
259200,294.6363951883022
