time,x0
0,293.15
3600,293.06424680582916
7200,292.9846883412497
10800,292.8998827222694
14400,292.8130412337775
18000,292.7627671685251
21600,293.13646993039794
25200,294.0315151915362
28800,294.17737559396824
32400,294.32295892474747
36000,294.4628134697238
39600,294.4895428186501
43200,294.52824793876965
46800,294.5499664788481
50400,294.513148979357
54000,294.43082691018503
57600,294.340205533956
61200,294.2672781159336
64800,294.1739629406687
68400,294.0711865790675
72000,293.9800622842656
75600,293.8800671998642
79200,293.7663586879602
82800,293.6532937435636
86400,293.5436854942836
90000,293.42564147859423
93600,293.30826681284407
97200,293.1915588346017
100800,293.10086107976974
104400,293.0106433030164
108000,292.9429160193401
111600,293.06708235761675
115200,293.9193711883973
118800,294.26832663972954
122400,294.51807608379795
126000,294.7826323610743
129600,294.82122157214195
133200,294.8018768952236
136800,294.77994983627366
140400,294.92395587840275
144000,294.98713709842775
147600,294.97953041039733
151200,294.9017140637339
154800,294.81227914151214
158400,294.71258252885633
162000,294.6106095168269
165600,294.506375044922
169200,294.4027369212827
172800,294.30414987327174
176400,294.1988182275446
180000,294.09125621618904
183600,293.98145656123137
187200,293.8715291040097
190800,293.7658178878707
194400,293.6731318940334
198000,293.68022019323206
201600,293.8874007879893
205200,294.17258130470765
208800,294.5209674211924
212400,294.8598115460769
216000,295.1818242546713
219600,295.481659746587
223200,295.27726804640685
226800,295.08992383180305
230400,294.8987886787574
234000,294.92423752677075
237600,294.88072800609785
241200,294.8132269831058
244800,294.73966450162226
248400,294.6509396460156
252000,294.5595067056033
255600,294.4700663126983
259200,294.391642997209
