time,T,qr,vetot
0,20.0,-0.02121370274439641,0.0
3600,19.91424680582918,-3.228297985027526e-05,0.0
7200,19.834688341249716,0.05326530835496972,0.0
10800,19.749882722269433,-0.03391882490272944,0.0
14400,19.663041233777506,0.00399825201383091,0.0
18000,19.612767168525124,-0.0008998726611341017,0.0
21600,19.98646993039796,3154.976572415536,0.0
25200,20.88151519153621,1368.3832639422963,0.0
28800,21.02737559396826,-0.06772853020390115,0.0
32400,21.17295892474749,-0.00019708479052915617,0.0
36000,21.312813469723835,0.05689845449587561,0.0
39600,21.339542818650102,0.0017348553558838298,0.0
43200,21.378247938769675,-0.002333912472552481,0.0
46800,21.399966478848114,-0.022884361891584992,0.0
50400,21.36314897935705,-0.02054648841706449,0.0
54000,21.280826910185056,0.027991201991811647,0.0
57600,21.190205533956032,-0.0010687794661946978,0.0
61200,21.11727811593363,0.011493810907873303,0.0
64800,21.023962940668696,0.02249374324339408,0.0
68400,20.921186579067523,0.0014806961867527679,0.0
72000,20.830062284265637,0.02997761518139812,0.0
75600,20.73006719986421,0.012584127920800953,0.0
79200,20.6163586879602,-0.0033244987525535095,0.0
82800,20.50329374356363,-0.010487592886856802,0.0
86400,20.393685494283602,0.008989032553241502,0.0
90000,20.275641478594252,0.0026436274947100945,0.0
93600,20.15826681284409,0.005528861089733885,0.0
97200,20.041558834601744,0.004157985139126654,0.0
100800,19.950861079769766,0.0018840127190293456,0.0
104400,19.860643303016445,-0.014500580758880928,0.0
108000,19.79291601934011,-0.0015587882226321239,0.0
111600,19.917082357616778,1546.2729872155167,0.0
115200,20.769371188397315,-3254.8095467688195,0.0
118800,21.11832663972956,-4467.896191071349,0.0
122400,21.368076083797973,-3818.9990982513227,0.0
126000,21.632632361074343,-2431.5151077931496,0.0
129600,21.671221572141974,-2351.7098999193545,0.0
133200,21.65187689522361,-2046.288262775239,0.0
136800,21.62994983627368,0.00028362571605263106,0.0
140400,21.773955878402774,0.10023678081586858,0.0
144000,21.837137098427775,-0.000182853988136872,0.0
147600,21.829530410397354,-0.0032523960157519044,0.0
151200,21.751714063733914,0.004401736704280276,0.0
154800,21.66227914151216,0.0319102709761931,0.0
158400,21.562582528856353,0.0001234836376953069,0.0
162000,21.460609516826935,-0.01531752475304656,0.0
165600,21.356375044922004,0.02229514200254546,0.0
169200,21.252736921282747,-0.0048427314412473384,0.0
172800,21.154149873271763,-0.002437599104379405,0.0
176400,21.048818227544643,0.08048177163227581,0.0
180000,20.94125621618906,0.0006001693425944153,0.0
183600,20.83145656123139,-0.0197777612281267,0.0
187200,20.721529104009733,0.02150935349476085,0.0
190800,20.61581788787072,0.011752950096697109,0.0
194400,20.52313189403344,240.97508711652176,0.0
198000,20.530220193232083,849.2113979852952,0.0
201600,20.737400787989316,-4796.664825913062,0.0
205200,21.02258130470767,-6000.0,0.0
208800,21.370967421192404,-5999.999999999993,0.0
212400,21.709811546076935,-5999.999999992025,0.0
216000,22.031824254671335,-5999.99999999723,0.0
219600,22.331659746587036,-3385.4165576193304,0.0
223200,22.12726804640687,-2676.265733959898,0.0
226800,21.93992383180307,-2173.973477837449,0.0
230400,21.74878867875742,-0.0013271110465100638,0.0
234000,21.774237526770776,-0.02868913610807347,0.0
237600,21.730728006097877,-0.045183595173184245,0.0
241200,21.6632269831058,0.00048425723313738275,0.0
244800,21.58966450162228,0.04196347906341378,0.0
248400,21.500939646015638,-8.261061681307056e-05,0.0
252000,21.40950670560335,0.01784418528998373,0.0
255600,21.320066312698316,0.010822638675777289,0.0
259200,21.221117682775116,0.010822638675777289,0.0
