time,cair.T
0,293.15
3600,293.0642499448905
7200,292.98469143004706
10800,293.1399273179756
14400,293.292932379691
18000,293.48009853507625
21600,294.06869488406784
25200,294.6282170408691
28800,294.6029087508194
32400,294.74417012317423
36000,294.8804513817708
39600,294.9035740241752
43200,294.93887044485166
46800,294.9574309298546
50400,294.917904386831
54000,294.83328701629074
57600,294.74037508825535
61200,294.6651760552031
64800,294.5696005529572
68400,294.46448789820926
72000,294.3708691555116
75600,294.2684735840133
79200,294.1525585365793
82800,294.03730145628026
86400,293.9254801475222
90000,293.8052756987735
93600,293.6857462146426
97200,293.68992195132995
100800,293.7136524263164
104400,293.7238634317314
108000,293.7378687172814
111600,293.9131261701552
115200,294.42458716880907
118800,294.82733171594225
122400,295.19542764836683
126000,295.4693911093546
129600,295.5533828790938
133200,295.5671719214159
136800,295.60884632298973
140400,295.5738707042331
144000,295.62367384478137
147600,295.6124535761683
151200,295.5310453843103
154800,295.4380021043583
158400,295.3347480266767
162000,295.2292440213826
165600,295.12149492622
169200,295.0143620314574
172800,294.91221336310525
176400,294.80343091498014
180000,294.69242337131027
183600,294.57921075328477
187200,294.44639714437704
190800,294.2611225377866
194400,294.1059585956342
198000,294.0500894674091
201600,294.1330749880944
205200,294.4889022346199
208800,295.01065781761605
212400,295.4259403302524
216000,295.7298878882245
219600,296.01257906237873
223200,295.5705993423229
226800,295.3839555304289
230400,295.3733929518782
234000,295.39583040274084
237600,295.3493326323987
241200,295.27896522467455
244800,295.20251400946654
248400,295.11115015175045
252000,295.0171032816438
255600,294.92495464488945
259200,294.82342140566993
