time,vpos
0,7.830996257060897e-05
3600,-5.973436403249575e-06
7200,32.69492012600031
10800,32.8530610715778
14400,32.79182807047187
18000,31.410830950038225
21600,9.343117564105688
25200,0.00012589491487385212
28800,-0.0002442176554910057
32400,0.00021885459718330377
36000,5.8188646076496806e-05
39600,-2.15825404927767e-05
43200,-0.0001812409668045908
46800,-6.331258990718258e-08
50400,8.686799805581156e-09
54000,-0.0003209891582504524
57600,-7.962152530401759e-07
61200,-4.666313773269421e-06
64800,7.029952526614133e-05
68400,0.00011974302992790988
72000,7.17708548576681e-08
75600,-5.125144933172156e-07
79200,-9.10196876115904e-06
82800,-2.3964313503654914e-05
86400,0.0011010293299058805
90000,9.194564151159644e-05
93600,16.7565125495424
97200,16.030658152572872
100800,14.212855076709157
104400,11.752083632172408
108000,8.004702040044398
111600,-18.37390927541621
115200,-45.25152726714429
118800,-56.480743696864664
122400,-60.50501272866586
126000,-33.67559214123699
129600,-34.11618156301266
133200,-24.84923881939893
136800,-23.736663239373005
140400,-1.3179225753071342
144000,3.634671559278568e-08
147600,0.00011469260317772189
151200,-1.782853067465235e-05
154800,-0.00018331251056621624
158400,0.0001411412873296455
162000,-0.0006142460591137649
165600,-5.274560505499603e-08
169200,-0.00021902252641536077
172800,0.00011518897286774687
176400,-0.00045433417730374024
180000,-1.5180585983559392e-05
183600,-2.649924736009684
187200,-10.39180671750139
190800,-8.12642328189106
194400,-4.223981894927673
198000,-2.432581476561735
201600,-69.27393110037944
205200,-74.63137797114847
208800,-87.30370355115765
212400,-99.99999999997762
216000,-100.0
219600,-88.35355492313684
223200,-44.282225654988245
226800,-11.404265201845988
230400,-8.116242485927755e-05
234000,1.4800289762370925e-05
237600,0.00027666630180428324
241200,-0.00017111797248156753
244800,-0.00015192432167199067
248400,-0.00018204220688737335
252000,-0.00019398718882700065
255600,-0.0001229138557457213
259200,-8.920707674977418e-05
