time,cair.T
0,293.15
3600,293.0673438933845
7200,292.9908697938305
10800,292.909194833792
14400,292.8254064335348
18000,292.77816333186007
21600,293.1515977117807
25200,293.91427914078804
28800,294.15
32400,294.29590644766085
36000,294.43597691316194
39600,294.4628857540233
43200,294.50178776439355
46800,294.52371002076376
50400,294.4869750559651
54000,294.4048301168924
57600,294.3143528585483
61200,294.24186450480903
64800,294.1486921617311
68400,294.05552299371953
72000,293.9738945357382
75600,293.88332690621525
79200,293.7789981226224
82800,293.6752129145254
86400,293.5748789377382
90000,293.46586770340036
93600,293.35766415216244
97200,293.24998490920643
100800,293.1683049062806
104400,293.0870761165411
108000,293.0189740089134
111600,293.3158787434043
115200,294.1499999999999
118800,294.6304065692733
122400,294.9274750574507
126000,295.14999999999594
129600,295.1500000000008
133200,295.1707973476925
136800,295.20333740648465
140400,295.2170824766888
144000,295.27860968129164
147600,295.2693483677574
151200,295.19229243745446
154800,295.1059849732113
158400,295.00941090420406
162000,294.91054668777844
165600,294.8094050195812
169200,294.708853461917
172800,294.6132784867878
176400,294.5109861163753
180000,294.4063812985343
183600,294.29958689707445
187200,294.1930505849441
190800,294.0903053584679
194400,293.99577579116425
198000,294.01010975262034
201600,294.14999999999986
205200,294.5555990762822
208800,294.8914562741801
212400,295.21853426208463
216000,295.5291001407481
219600,295.81807228076184
223200,295.52007134154127
226800,295.3686242602501
230400,295.40699644225515
234000,295.4292212838691
237600,295.3822847947956
241200,295.3117132701957
244800,295.23505705432586
248400,295.143509195161
252000,295.0492799777997
255600,294.95689420683414
259200,294.8551806088851
