time,T,qr,vetot
0,20.0,-0.02121370274439641,0.0
3600,19.91424680582918,-0.00010563131864678058,0.0
7200,19.83468834318836,0.0008599009213646641,0.0
10800,19.749876297954984,-0.003072253090000604,0.0
14400,19.663038621180704,0.0036724681993849846,0.0
18000,19.61276453280044,-0.01272580965688399,0.0
21600,19.98646591009941,1841.2138648905636,0.0
25200,20.722087458888495,2405.796783972337,0.0
28800,20.995861515140405,0.040042643216056974,0.0
32400,21.141778539901622,0.005381876088543029,0.0
36000,21.281898392036112,-0.045368374372394056,0.0
39600,21.30888175279597,0.002503514577978372,0.0
43200,21.34783938850586,0.0033518447826139277,0.0
46800,21.369792399781318,-0.036420937564444054,0.0
50400,21.333174065427784,0.017373134617840066,0.0
54000,21.25102677741728,-0.03524127133074964,0.0
57600,21.160566820948816,0.019108986790085516,0.0
61200,21.08781016301907,0.04473401214092314,0.0
64800,20.994666344558993,0.00010104552494015907,0.0
68400,20.89206004945811,-0.0033358831666109234,0.0
72000,20.801119952125134,0.01915699029602381,0.0
75600,20.701301017754986,0.026801361836732315,0.0
79200,20.587757544768635,0.002775750073057484,0.0
82800,20.47485568995438,-0.017533209298072304,0.0
86400,20.365410558463907,-0.022083363807918848,0.0
90000,20.24752325257765,-0.03314727447394911,0.0
93600,20.130303842103615,-1.9855123465655843e-05,0.0
97200,20.0137539262916,-0.00034309721629480834,0.0
100800,19.923235408492417,0.12836100011304194,0.0
104400,19.833208377399103,-0.0016163020215564927,0.0
108000,19.765656719636866,0.004663285081396203,0.0
111600,19.89008326029341,793.664035668318,0.0
115200,20.651710686393358,-4095.5177134312185,0.0
118800,20.901413216967512,-4797.897491687901,0.0
122400,21.116003155043927,-3536.561895314133,0.0
126000,21.419902480760243,-1384.0210440460976,0.0
129600,21.588084840513886,-1463.1899577036233,0.0
133200,21.677938222858018,-1888.2268364414397,0.0
136800,21.675204445747852,-0.0003403365746931786,0.0
140400,21.81895351790058,-0.003073213281775327,0.0
144000,21.88186664557469,0.007755298592305635,0.0
147600,21.874007015050893,-0.06663640911878986,0.0
151200,21.795930404950866,-0.0007403845917721623,0.0
154800,21.70624138686395,-0.019159383637193193,0.0
158400,21.60628895203473,0.003942625074517642,0.0
162000,21.50406829125393,0.012281539932571119,0.0
165600,21.39959048993154,0.0016411407357676646,0.0
169200,21.295704480575353,-0.02293986527073873,0.0
172800,21.196865114292336,0.007500022442674894,0.0
176400,21.09129221780347,0.0178785174999731,0.0
180000,20.98348141240166,-0.027231584180257454,0.0
183600,20.873438670166934,-6.600886308383291e-05,0.0
187200,20.763272489988196,-0.013782882866727613,0.0
190800,20.65731999650626,-0.08339106513160822,0.0
194400,20.564386761294998,1887.7755392735025,0.0
198000,20.772756003502025,1556.7605294512257,0.0
201600,21.06484509114182,-4771.662630874291,0.0
205200,21.343956241439287,-5999.999999869287,0.0
208800,21.681829842120464,-5999.9999991645345,0.0
212400,22.010801466270152,-5999.99996169309,0.0
216000,22.323209601192616,-6000.0,0.0
219600,22.61393008772211,-3595.172454464763,0.0
223200,22.382175736336364,-1823.8522710238326,0.0
226800,22.297692285614062,-246.740170776087,0.0
230400,22.340293538305502,0.007110790910586431,0.0
234000,22.361990807756058,0.002662182300351209,0.0
237600,22.314756321095558,-0.013469819946665908,0.0
241200,22.243677372750426,0.012712304107155376,0.0
244800,22.16651781669566,-0.022356368740153714,0.0
248400,22.074503894758493,0.02183460662024978,0.0
252000,21.97981753064886,0.02184057097805064,0.0
255600,21.88700681219774,-0.03942615237970839,0.0
259200,21.784833534136794,-0.03942615237970839,0.0
