time,x0
0,293.15
3600,293.0673888173262
7200,292.9909241037165
10800,292.9092099848333
14400,292.8256358109073
18000,293.00439132713905
21600,293.62084868958885
25200,294.28048617850106
28800,294.2449629012403
32400,294.34275505835274
36000,294.48241576378
39600,294.50896161906724
43200,294.54754474653595
46800,294.5690896540212
50400,294.53215187322144
54000,294.44972526356133
57600,294.35905315861504
61200,294.2859573919333
64800,294.19254737815146
68400,294.0990044705026
72000,294.0170807419608
75600,293.9262600879113
79200,293.8217169156765
82800,293.71767412165894
86400,293.6171223464911
90000,293.5080761758141
93600,293.39955482863365
97200,293.2914793577999
100800,293.2093436074553
104400,293.12789419690733
108000,292.93109781233136
111600,292.9695589727384
115200,293.8521919257339
118800,294.03989211787007
122400,294.32023145279453
126000,294.68105257041003
129600,294.7643237229734
133200,294.9236572921555
136800,294.8872917670992
140400,295.03068763490734
144000,295.09339895155347
147600,295.0853022711249
151200,295.00912243929884
154800,294.92391004890675
158400,294.82831429066016
162000,294.73027289753674
165600,294.6301615277751
169200,294.5308249620217
172800,294.43631986740894
176400,294.33502840485977
180000,294.23142284716465
183600,294.1256267535377
187200,294.0197872176152
190800,294.01268100595973
194400,294.001038852747
198000,294.03766886579353
201600,294.1059740621801
205200,294.52348936908334
208800,295.03742680362535
212400,295.43975564504353
216000,295.74326235673493
219600,296.025535155908
223200,295.80851779543923
226800,295.68853718837266
230400,295.71184485985566
234000,295.732028885975
237600,295.6834867236372
241200,295.6109356667804
244800,295.53226518937436
248400,295.43915115961977
252000,295.36699925684223
255600,295.2958511906674
259200,295.2054762227082
