time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917384171015556,0.0,0.0
7200,19.840932691688067,0.0,0.0
10800,19.7592962359916,0.0,0.0
14400,19.67547270651596,0.0,0.0
18000,19.628279836490208,0.0,0.0
21600,20.001738325134966,0.0,0.0
25200,20.568702074619694,0.0,0.0
28800,20.820299323348024,0.0,0.0
32400,20.967941749825457,0.0,0.0
36000,21.109568148694166,0.0,0.0
39600,21.13793248165848,0.0,0.0
43200,21.178087293533622,0.0,0.0
46800,21.201338481738105,0.0,0.0
50400,21.165844429319293,0.0,0.0
54000,21.08469505437148,0.0,0.0
57600,20.995538796424967,0.0,0.0
61200,20.92373186568699,0.0,0.0
64800,20.83153476587836,0.0,0.0
68400,20.73931628463572,0.0,0.0
72000,20.658766470508567,0.0,0.0
75600,20.569240977142044,0.0,0.0
79200,20.465843772110986,0.0,0.0
82800,20.36305651367053,0.0,0.0
86400,20.263678497221463,0.0,0.0
90000,20.15578743867843,0.0,0.0
93600,20.04850597349872,0.0,0.0
97200,19.94181028976908,0.0,0.0
100800,19.861212431274623,0.0,0.0
104400,19.78098728741969,0.0,0.0
108000,19.68474175545407,0.0,0.0
111600,19.85126638235971,0.0,0.0
115200,20.807665963505656,0.0,0.0
118800,21.08115315964369,0.0,0.0
122400,21.46735399270642,0.0,0.0
126000,21.86326692004502,0.0,0.0
129600,21.823370197674706,0.0,0.0
133200,21.86325868589654,0.0,0.0
136800,21.71678062071112,0.0,0.0
140400,21.860097022148807,0.0,0.0
144000,21.922768656293442,0.0,0.0
147600,21.91474080334848,0.0,0.0
151200,21.838832192752363,0.0,0.0
154800,21.75383560076051,0.0,0.0
158400,21.658273119169735,0.0,0.0
162000,21.56054984828529,0.0,0.0
165600,21.460591559574937,0.0,0.0
169200,21.36128644935053,0.0,0.0
172800,21.266871205003326,0.0,0.0
176400,21.16569122958697,0.0,0.0
180000,21.06220779242483,0.0,0.0
183600,20.956505422515534,0.0,0.0
187200,20.850651586140714,0.0,0.0
190800,20.23468258938817,0.0,0.0
194400,20.326119175318695,0.0,0.0
198000,20.525646840495938,0.0,0.0
201600,20.930748708761655,0.0,0.0
205200,21.502657740792984,0.0,0.0
208800,22.04057809034225,0.0,0.0
212400,22.412844743816606,0.0,0.0
216000,22.7124236864546,0.0,0.0
219600,22.99096892631445,0.0,0.0
223200,22.580871153899693,0.0,0.0
226800,22.352799260100994,0.0,0.0
230400,22.341233626601763,0.0,0.0
234000,22.362845493971918,0.0,0.0
237600,22.31551630937298,0.0,0.0
241200,22.244810135609555,0.0,0.0
244800,22.16765418867925,0.0,0.0
248400,22.075550480621587,0.0,0.0
252000,21.980855507153024,-0.046681491338088764,0.0
255600,21.88803594883416,-0.12697487054838147,0.0
259200,21.785861652237486,-0.17828277557065061,0.0
