time,vpos
0,0.004475564330889341
3600,0.003110040648912919
7200,0.014872906853606496
10800,-0.004707696428272361
14400,0.008739984184098683
18000,0.008310631458012172
21600,7.569181520120634
25200,36.942748590647334
28800,-0.007579450528930626
32400,0.004341472967634937
36000,-0.015018991381427376
39600,-0.028607976801244082
43200,-0.0008877576303897199
46800,-0.00017617431481979802
50400,0.006823144665560799
54000,0.048365417556316785
57600,0.002074423260013257
61200,0.0028226686252276153
64800,0.0036344271654882186
68400,0.0032946827408451384
72000,0.003415167913465103
75600,9.61061436633714e-06
79200,0.00313367313259092
82800,0.0028517153843294805
86400,0.0022080198100172285
90000,0.00181043217628362
93600,-0.0013540072790121744
97200,0.008081080833955975
100800,0.0037412216892554495
104400,-3.9546283515327714
108000,5.6398974583753505
111600,39.867908116312925
115200,-64.49520632887062
118800,-55.83608996670695
122400,-45.357618387361214
126000,-51.0004965226899
129600,-31.009870053102954
133200,-50.90517415538237
136800,-0.02678360195998389
140400,-0.0011290014284555047
144000,0.008843194103947075
147600,-0.0008000565291388411
151200,0.0196831525807815
154800,-0.01853656530571118
158400,-0.00012589859504177382
162000,0.006506038768177864
165600,0.01818377151608555
169200,0.0013051606857621698
172800,-0.00035589990717405616
176400,-0.0057228091915600444
180000,-0.0013498459941083997
183600,-0.0005855198415183918
187200,-70.05064251904288
190800,24.78328272774561
194400,30.074457631596207
198000,41.12053937239013
201600,-39.71178988731682
205200,-71.65958397199272
208800,-92.45203878897212
212400,-99.99999999999999
216000,-99.99999999998903
219600,-83.90511183116521
223200,-49.80087100107446
226800,-11.44683395772607
230400,-0.010705198694254542
234000,-0.012121083711097349
237600,0.05119447482835986
241200,0.0016603018136639343
244800,-0.011721352215968444
248400,-2.1611801545411147e-07
252000,-3.7172860745506367e-07
255600,-2.3753659732532115e-07
259200,5.226600480537358e-08
