time,cair.T
0,293.15
3600,293.0642390430883
7200,292.98468062416845
10800,292.8998682614252
14400,292.8130374672966
18000,292.7627473889662
21600,293.1365594185104
25200,293.7344362519649
28800,293.9747155390128
32400,294.0962498227306
36000,294.23802850191464
39600,294.2666885180378
43200,294.30722789957395
46800,294.33064631361236
50400,294.2953238708699
54000,294.23921340676424
57600,294.16577836338445
61200,294.09384127950767
64800,294.00150991280356
68400,293.89974813515835
72000,293.8097114311097
75600,293.71075740077316
79200,293.59800849927717
82800,293.4858995002545
86400,293.37725862874584
90000,293.2601578904709
93600,293.1437223683997
97200,293.0279308749711
100800,292.8996172022545
104400,292.7893981567393
108000,292.77051957485014
111600,293.02002723167834
115200,293.91580211529754
118800,294.21128027275034
122400,294.5799186233315
126000,294.9314708042042
129600,294.97977988564867
133200,295.03977949678165
136800,295.00968147795334
140400,295.15238331254955
144000,295.21425496967254
147600,295.2053751079993
151200,295.12627701592675
154800,295.0355542413926
158400,294.9345977745523
162000,294.8313633878526
165600,294.72587564362215
169200,294.62098866058403
172800,294.52113174808045
176400,294.4145687336589
180000,294.30577211748806
183600,294.1947547993672
187200,294.0836043376567
190800,293.96113929581367
194400,293.8597884005007
198000,293.820675259025
201600,293.8693980062896
205200,294.00947003399693
208800,294.3631916982372
212400,294.70704651883887
216000,295.03393395433477
219600,295.33839569468523
223200,295.17534807839
226800,295.1095737808548
230400,295.01054237526654
234000,295.0352822547283
237600,294.9910717480075
241200,294.92290929794723
244800,294.8486619324008
248400,294.75930540486263
252000,294.6672515372716
255600,294.57716195942794
259200,294.4775943042238
