time,vpos
0,-0.0003535617124066068
3600,-1.823050149510737e-06
7200,0.00023425037114853901
10800,-3.9361444113348064e-05
14400,-0.0008451449695752184
18000,-7.560768403448281e-06
21600,52.17623096707313
25200,26.815187604127576
28800,-5.319144751395055e-08
32400,-0.000969531453194983
36000,1.1355695942167788e-05
39600,7.495560077362467e-05
43200,-0.0009167190926681395
46800,-7.091033184637017e-08
50400,0.0005060477315892643
54000,-7.569641142180167e-05
57600,-0.0006606906770568031
61200,6.36609646238032e-05
64800,-1.0995414192843217e-06
68400,0.00035454177434163974
72000,0.0002361458977235924
75600,-0.00035740449576150067
79200,-0.00044265299912830394
82800,0.00026059864018632015
86400,5.737897247810998e-05
90000,5.473051363308416e-05
93600,0.00011352062991669195
97200,0.00012581351944574532
100800,9.703403464816148e-05
104400,3.635117747378376e-07
108000,28.322555816039767
111600,31.712889097775793
115200,-47.53029772460344
118800,-81.22601624174514
122400,-65.44346606505547
126000,-38.706040114950156
129600,-28.42014982950244
133200,-34.12966113654489
136800,-6.798490343420514
140400,-5.531903943169908e-08
144000,-0.0002898653895475105
147600,0.0006235648170039153
151200,-0.00013640191864953922
154800,-1.184009522678755e-05
158400,-0.0007314548244077338
162000,-6.929279655622472e-05
165600,-0.0007716754099965258
169200,0.00019058846595025117
172800,0.00011551345424396604
176400,7.726219107486654e-07
180000,-0.0003797531963042136
183600,2.314900022701588e-05
187200,0.0002998869921708422
190800,0.0003109194021446682
194400,4.855913987739324
198000,7.5072249693919
201600,-57.57096218664021
205200,-96.01980837685574
208800,-99.9999999898453
212400,-99.99999999315801
216000,-99.99999833035157
219600,-70.1095567745257
223200,-41.03025791099281
226800,-5.8072638809712025
230400,-0.0006875309218481148
234000,-7.86567159955572e-05
237600,-0.0006297664773951975
241200,0.0007305378840762511
244800,0.00018086963454125185
248400,0.0007799465924945223
252000,-3.0014385273009596e-05
255600,-4.997600845493605e-08
259200,-4.997600845493605e-08
