time,x0
0,293.15
3600,293.06424680582916
7200,292.9846883433091
10800,292.89987791273745
14400,292.8130403055784
18000,292.7627595762046
21600,293.13646256598787
25200,294.0285467457994
28800,294.2038490925591
32400,294.3491714019104
36000,294.48879638760627
39600,294.5152949048443
43200,294.55378836289657
46800,294.5753040887241
50400,294.5383207413908
54000,294.455861980149
57600,294.36509447357014
61200,294.29202107369395
64800,294.1985644744424
68400,294.09564017968484
72000,294.0043631972399
75600,293.90421714352664
79200,293.79036733724917
82800,293.6771632344266
86400,293.56742057599496
90000,293.4492411599787
93600,293.3317326059008
97200,293.2148915953643
100800,293.1240433876961
104400,293.0336790138143
108000,292.9658073590773
111600,293.2973003063863
115200,294.18750730195677
118800,294.57914650521224
122400,294.77268399297003
126000,295.0190861082562
129600,295.0693518609816
133200,295.1277093563205
136800,295.1037464339128
140400,295.1959993207041
144000,295.25762390305255
147600,295.2484795773032
151200,295.16914140075767
154800,295.0781718857762
158400,294.97696181351483
162000,294.8734825695593
165600,294.76775711303407
169200,294.66262673689107
172800,294.5625287214827
176400,294.4557314410728
180000,294.3467010967801
183600,294.2354484654693
187200,294.1240647475402
190800,294.0169194530443
194400,293.92280878865006
198000,293.9346445315286
201600,294.091345531965
205200,294.5332982423907
208800,294.8987090244012
212400,295.2255566771369
216000,295.5358984708643
219600,295.8246579601588
223200,295.5177351754843
226800,295.3552676366724
230400,295.38596250173657
234000,295.4083157582602
237600,295.36173809702416
241200,295.29128798672633
244800,295.21476702100284
248400,295.12333593115625
252000,295.0292269763721
255600,294.9370078871021
259200,294.8204718204194
