time,T,qr,vetot
0,20.0,-0.02121370274439641,0.0
3600,19.91424680582918,-0.00010938300897064422,0.0
7200,19.834688343309097,0.01405502226891234,0.0
10800,19.749877912737475,-0.0023616866468008837,0.0
14400,19.66304030557842,-0.05070869817451311,0.0
18000,19.61275957620461,-0.00045364610420689684,0.0
21600,19.986462565987893,3130.573858024388,0.0
25200,20.87854674579944,1608.9112562476546,0.0
28800,21.05384909255912,-3.191486850837033e-06,0.0
32400,21.199171401910405,-0.05817188719169898,0.0
36000,21.338796387606294,0.0006813417565300673,0.0
39600,21.365294904844347,0.00449733604641748,0.0
43200,21.40378836289659,-0.05500314556008837,0.0
46800,21.425304088724147,-4.254619910782211e-06,0.0
50400,21.388320741390828,0.03036286389535586,0.0
54000,21.305861980149018,-0.0045417846853081,0.0
57600,21.21509447357016,-0.039641440623408186,0.0
61200,21.142021073693968,0.0038196578774281915,0.0
64800,21.0485644744424,-6.59724851570593e-05,0.0
68400,20.945640179684858,0.021272506460498386,0.0
72000,20.854363197239934,0.014168753863415543,0.0
75600,20.75421714352666,-0.02144426974569004,0.0
79200,20.640367337249188,-0.026559179947698235,0.0
82800,20.52716323442661,0.015635918411179207,0.0
86400,20.41742057599498,0.003442738348686599,0.0
90000,20.29924115997875,0.0032838308179850492,0.0
93600,20.181732605900834,0.006811237795001517,0.0
97200,20.064891595364315,0.00754881116674472,0.0
100800,19.9740433876961,0.0058220420788896885,0.0
104400,19.883679013814344,2.1810706484270258e-05,0.0
108000,19.815807359077326,1699.353348962386,0.0
111600,20.14730030638634,1902.7733458665475,0.0
115200,21.037507301956794,-2851.8178634762066,0.0
118800,21.42914650521226,-4873.560974504709,0.0
122400,21.622683992970053,-3926.6079639033287,0.0
126000,21.869086108256226,-2322.3624068970094,0.0
129600,21.919351860981635,-1705.2089897701464,0.0
133200,21.97770935632053,-2047.7796681926936,0.0
136800,21.95374643391284,-407.9094206052309,0.0
140400,22.04599932070414,-3.3191423659019448e-06,0.0
144000,22.10762390305257,-0.01739192337285063,0.0
147600,22.098479577303237,0.03741388902023492,0.0
151200,22.01914140075769,-0.008184115118972353,0.0
154800,21.928171885776237,-0.000710405713607253,0.0
158400,21.826961813514856,-0.04388728946446403,0.0
162000,21.723482569559337,-0.004157567793373483,0.0
165600,21.617757113034088,-0.046300524599791545,0.0
169200,21.512626736891093,0.01143530795701507,0.0
172800,21.412528721482715,0.006930807254637962,0.0
176400,21.30573144107285,4.6357314644919925e-05,0.0
180000,21.196701096780146,-0.022785191778252816,0.0
183600,21.085448465469312,0.0013889400136209529,0.0
187200,20.97406474754024,0.017993219530250532,0.0
190800,20.866919453044318,0.018655164128680093,0.0
194400,20.77280878865008,291.35483926435944,0.0
198000,20.784644531528613,450.433498163514,0.0
201600,20.941345531965,-3454.2577311984123,0.0
205200,21.38329824239071,-5761.188502611344,0.0
208800,21.74870902440125,-5999.999999390719,0.0
212400,22.075556677136944,-5999.999999589481,0.0
216000,22.385898470864333,-5999.999899821095,0.0
219600,22.67465796015881,-4206.5734064715425,0.0
223200,22.367735175484313,-2461.8154746595687,0.0
226800,22.20526763667243,-348.4358328582722,0.0
230400,22.235962501736594,-0.04125185531088689,0.0
234000,22.25831575826021,-0.004719402959733432,0.0
237600,22.21173809702418,-0.037785988643711854,0.0
241200,22.141287986726354,0.043832273044575064,0.0
244800,22.064767021002865,0.010852178072475112,0.0
248400,21.97333593115627,0.04679679554967134,0.0
252000,21.879226976372138,-0.0018008631163805757,0.0
255600,21.787007887102106,-2.998560507296163e-06,0.0
259200,21.685407123780863,-2.998560507296163e-06,0.0
