time,T,qr,vetot
0,20.0,-0.02121370274439641,0.0
3600,19.91424680582918,-0.00038081183265766807,0.0
7200,19.834688323341993,-0.0011270199053879217,0.0
10800,19.749876023097272,-0.0031307123869405676,0.0
14400,19.663038341149047,1.200907884980333e-06,0.0
18000,19.612763810362253,-0.033086664317474174,0.0
21600,19.98646273448071,0.05164716686831288,0.0
25200,20.49866115768515,6.0488946857031347e-05,0.0
28800,20.479555505070323,-0.02747705573831138,0.0
32400,20.63071606633588,0.006012142668932179,0.0
36000,20.775173521012505,0.0038287750897203297,0.0
39600,20.806531026677703,-0.0007395851900176127,0.0
43200,20.84962366057931,-0.03635150908415266,0.0
46800,20.875402249316323,669.6685566075412,0.0
50400,20.923984196436777,805.8649100569467,0.0
54000,20.942769551562094,3.287316778499276e-05,0.0
57600,20.85406387009624,-0.008781519810401086,0.0
61200,20.78304377540826,-0.05486782703588777,0.0
64800,20.691617910552964,0.013212715370621323,0.0
68400,20.590801046484728,0.0070896600308643426,0.0
72000,20.501773475053824,0.009428269979537239,0.0
75600,20.4037892286035,0.007555700385540385,0.0
79200,20.291932364140962,0.0067575126060025635,0.0
82800,20.180710393244226,-0.02076855942492795,0.0
86400,20.072960886377814,0.005868258138781345,0.0
90000,19.956737231283853,0.0020346162466352417,0.0
93600,19.841172913030448,0.001835644694953152,0.0
97200,19.72626462367583,-0.05905326107141167,0.0
100800,19.637597975723622,0.0020865459997010337,0.0
104400,19.549367609901253,-0.017151168531308436,0.0
108000,19.483614773358738,5286.210996420006,0.0
111600,20.256337486151267,4187.357077622139,0.0
115200,21.42112581489249,-3.0196933685042063e-06,0.0
118800,22.149805379271186,-3220.737395700045,0.0
122400,22.527668889079223,-4475.654239854732,0.0
126000,22.689308553782723,-4845.805423756635,0.0
129600,22.425206024215527,-3284.8680280071408,0.0
133200,22.287392633888203,-1700.5305346567259,0.0
136800,22.304160022459257,-1102.6807100529193,0.0
140400,22.309406083466627,-8.74907224337855e-06,0.0
144000,22.369535321618457,-0.021218062899655794,0.0
147600,22.358903661473107,-0.0015033390541180358,0.0
151200,22.27808227801563,-0.0038369243380155073,0.0
154800,22.185628909097034,-0.024923075899831386,0.0
158400,22.0829543207156,-0.010048724383800783,0.0
162000,21.978025921168978,0.0002851165761184025,0.0
165600,21.87085597506814,0.04690583982301066,0.0
169200,21.76430016990338,0.00256257343315184,0.0
172800,21.662735931322118,-0.029640129156238215,0.0
176400,21.55451375630122,0.015590587671263714,0.0
180000,21.444073003882465,0.011129659123465035,0.0
183600,21.331420167773786,-0.001306382201916089,0.0
187200,21.21862332761384,-0.02244363642124478,0.0
190800,21.110084770628532,0.012483059232251494,0.0
194400,21.01459291006921,413.2599901469446,0.0
198000,21.039973303015643,-0.0013669596407124215,0.0
201600,21.13987079515988,-2913.4979301230105,0.0
205200,21.64174367259409,-5524.818393778917,0.0
208800,22.027229856731708,-5600.865498542065,0.0
212400,22.39343055183099,-5999.999999999902,0.0
216000,22.69362900073469,-5999.999994780708,0.0
219600,22.972762169375585,-4343.145041275144,0.0
223200,22.64733522206609,-2180.3481639052347,0.0
226800,22.51772290010632,-414.160135852508,0.0
230400,22.538560266697175,-0.003403776663360667,0.0
234000,22.558998414622067,0.0011378487408610731,0.0
237600,22.510513890367406,0.05184115683269644,0.0
241200,22.438242365238693,-0.008813402724195089,0.0
244800,22.359873918625,0.007786710553419484,0.0
248400,22.266763837763733,-0.0017294117899261427,0.0
252000,22.170983142749833,-0.0042248064415448825,0.0
255600,22.077039318069865,-0.028493551025771873,0.0
259200,21.973788587215665,-0.028493551025771873,0.0
