time,x0
0,293.15
3600,293.06424680582916
7200,292.98468832334197
10800,292.89987602309725
14400,292.813038341149
18000,292.76276381036223
21600,293.1364627344807
25200,293.6486611576851
28800,293.6295555050703
32400,293.78071606633586
36000,293.9251735210125
39600,293.9565310266777
43200,293.9996236605793
46800,294.0254022493163
50400,294.07398419643675
54000,294.09276955156207
57600,294.0040638700962
61200,293.93304377540824
64800,293.84161791055294
68400,293.7408010464847
72000,293.6517734750538
75600,293.5537892286035
79200,293.44193236414094
82800,293.3307103932442
86400,293.2229608863778
90000,293.10673723128383
93600,292.9911729130304
97200,292.8762646236758
100800,292.7875979757236
104400,292.69936760990123
108000,292.6336147733587
111600,293.40633748615124
115200,294.57112581489247
118800,295.29980537927116
122400,295.6776688890792
126000,295.8393085537827
129600,295.5752060242155
133200,295.4373926338882
136800,295.45416002245923
140400,295.4594060834666
144000,295.51953532161843
147600,295.5089036614731
151200,295.4280822780156
154800,295.335628909097
158400,295.2329543207156
162000,295.12802592116896
165600,295.0208559750681
169200,294.91430016990336
172800,294.8127359313221
176400,294.7045137563012
180000,294.59407300388244
183600,294.48142016777376
187200,294.3686233276138
190800,294.2600847706285
194400,294.1645929100692
198000,294.1899733030156
201600,294.28987079515986
205200,294.79174367259407
208800,295.1772298567317
212400,295.54343055183097
216000,295.84362900073467
219600,296.12276216937556
223200,295.79733522206607
226800,295.6677229001063
230400,295.68856026669715
234000,295.70899841462204
237600,295.6605138903674
241200,295.58824236523867
244800,295.509873918625
248400,295.4167638377637
252000,295.3209831427498
255600,295.22703931806984
259200,295.16048531601785
