time,T,qr,vetot
0,20.0,-0.02121370274439641,0.0
3600,19.91424680582918,-0.00011190662282984943,0.0
7200,19.83468834335372,0.0013906138188884976,0.0
10800,19.74987635812164,-0.02680381715936717,0.0
14400,19.663035793089023,0.0006172733491198397,0.0
18000,19.612761354736335,-0.08340489910102881,0.0
21600,19.9864541839342,2919.6476239704734,0.0
25200,20.852942864726174,1672.74410837385,0.0
28800,21.03621586338761,-3.361684498499396e-06,0.0
32400,21.181717559777837,0.02885644432402371,0.0
36000,21.321501315274134,0.0014191092609556104,0.0
39600,21.348149001683964,-0.052925070791376636,0.0
43200,21.38677659520738,1.009332799890146e-05,0.0
46800,21.40842984943572,-0.01988741776184642,0.0
50400,21.371556390571186,0.0070177048054108696,0.0
54000,21.28918995725212,-0.021114998910894134,0.0
57600,21.198515074574743,0.003380750122770978,0.0
61200,21.125541040055168,-0.008649618540981677,0.0
64800,21.032176458849733,0.0023744586623524033,0.0
68400,20.929349152061206,-0.008653781060626382,0.0
72000,20.838171823807215,0.018860974472097624,0.0
75600,20.738125623801864,-0.00029823987830805655,0.0
79200,20.624369753158817,2.8586513719763334e-05,0.0
82800,20.511259723820842,-0.010863510997233617,0.0
86400,20.401605505798386,0.036809342063351444,0.0
90000,20.283519923144524,0.012073880885038359,0.0
93600,20.166101691241465,-0.005414454916910466,0.0
97200,20.049347894523237,0.003136041261841971,0.0
100800,19.958599641519754,0.002754390488357572,0.0
104400,19.86833289850938,-0.026339491636177548,0.0
108000,19.80055539417259,1824.1247068957553,0.0
111600,20.14743201280106,1854.7412778027704,0.0
115200,21.031810047905083,-2721.9812723634127,0.0
118800,21.439329188700412,-4679.709600495817,0.0
122400,21.65615773299703,-3945.4138591700776,0.0
126000,21.899607154284865,-2706.7777132551973,0.0
129600,21.90265006907282,-1906.5967218635392,0.0
133200,21.93645902855326,-1511.8237309716262,0.0
136800,21.978314043705268,-1076.405087355817,0.0
140400,21.988625201960588,-351.2123179325714,0.0
144000,22.007598447960333,-0.020028389386380404,0.0
147600,21.999021636685313,-0.003650053744446021,0.0
151200,21.92024303286479,0.004821993259953818,0.0
154800,21.829842063551382,0.0019699712449797535,0.0
158400,21.729190537772126,0.012246481350101967,0.0
162000,21.626273179738007,0.008147892741339202,0.0
165600,21.521101099687996,-0.008590498682659936,0.0
169200,21.4165240144643,-4.8325406842852914e-05,0.0
172800,21.316984064690757,-0.025450297142977644,0.0
176400,21.210725226998818,0.024094649115555967,0.0
180000,21.102237200217417,-0.01658650678244054,0.0
183600,20.991521569233385,-8.931943672315854e-05,0.0
187200,20.88067716033396,0.013409912272082833,0.0
190800,20.77406149212885,-0.008749176645626789,0.0
194400,20.68047462440353,22.91691211652403,0.0
198000,20.659986446132564,1105.0618030675053,0.0
201600,20.89758773571043,-2417.09096385684,0.0
205200,21.466257257770792,-5999.999999999886,0.0
208800,21.80013026213601,-6000.0,0.0
212400,22.125344861971143,-4302.821037101226,0.0
216000,22.63902854677599,-5999.999999999907,0.0
219600,22.91986970538335,-5999.999999994,0.0
223200,22.392050910856767,-4082.126591088394,0.0
226800,22.03117162584897,-1294.8583064917843,0.0
230400,21.94707434146511,-2.846897805225488e-06,0.0
234000,21.971265401644416,-0.007084843031659935,0.0
237600,21.92650854002335,0.031356509155481084,0.0
241200,21.85781615727433,-0.0008256274876657294,0.0
244800,21.78304713041905,-0.014158730554393045,0.0
248400,21.69321541998721,-0.007489898410793956,0.0
252000,21.600690037781305,-2.8788708384828447e-06,0.0
255600,21.510117466510565,-3.0004889559688856e-06,0.0
259200,21.410088601631628,-3.0004889559688856e-06,0.0
