time,solrad,Tout,occ,dpos,vpos
0.0,0.0,4.894999981000001,0.0,0,3.5294117689999998
3600.0,0.0,5.899999619,0.0,0,3.5294117689999998
7200.0,0.0,4.788534669074549,0.0,0,3.5294117689999998
10800.0,0.0,3.4539897284706216,0.0,0,3.5294117689999998
14400.0,0.0,3.9760152648026503,0.0,0,3.5294117689999998
18000.0,0.0,3.1546423621380217,10.522201876996842,0,3.5294117689999998
21600.0,0.0,8.400905977845952,19.684506764530525,0,3.5294117689999998
25200.0,0.0,10.700933657077696,0.0,0,3.5294117689999998
28800.0,89.33788796538441,10.991727622561916,1.4413561528902425,0,3.5294117689999998
32400.000000000004,97.463052215629,16.325750984824246,2.206100530172625,0,3.5294117689999998
36000.0,0.0,12.82746256296455,9.264197238672548,0,3.5294117689999998
39600.0,6.024214995220007,13.93055034710409,9.02370462618704,0,3.5294117689999998
43200.0,59.32817570593025,14.841371226628555,11.97342723969857,0,3.5294117689999998
46800.0,0.0,12.072308319762094,15.969324500157104,0,3.5294117689999998
50400.0,0.0,11.416875428396537,0.0,0,3.5294117689999998
54000.0,0.0,8.616241161441195,0.0,0,3.5294117689999998
57600.0,0.0,8.219099383427988,0.0,0,3.5294117689999998
61200.00000000001,0.0,7.845488686078464,0.0,0,3.5294117689999998
64800.00000000001,0.0,6.528713236119106,13.43036555738378,0,3.5294117689999998
68400.0,0.0,6.6771182202608,14.534960226052617,0,3.5294117689999998
72000.0,0.0,5.369404612377111,10.678287942042491,0,3.5294117689999998
75600.0,0.0,3.7368596684670234,0.0,0,3.5294117689999998
79200.0,0.0,2.9409964177075,0.0,0,3.5294117689999998
82800.0,0.0,1.2068437638410487,6.68184820124614,0,3.5294117689999998
86400.0,0.0,2.440331405079732,0.0,0,3.5294117689999998
90000.0,0.0,5.001948137497242,0.0,0,3.5294117689999998
93600.0,0.0,6.209409614575966,0.0,0,3.5294117689999998
97200.0,0.0,5.794466320736717,7.657058820031715,0,3.5294117689999998
100800.0,0.0,6.803398908557704,8.976450371314673,0,3.5294117689999998
104400.0,0.0,7.176490131211052,5.531948474689384,0,3.5294117689999998
108000.0,0.0,10.597596645175802,8.190855184074167,0,3.5294117689999998
111600.0,118.7085841443527,12.336321926852804,28.669747693986455,0,3.5294117689999998
115200.0,275.25579655150034,12.738110721401553,31.204536190498505,0,3.5294117689999998
118800.00000000001,473.982465112083,14.412059000169481,32.84873926488982,0,3.5294117689999998
122400.00000000001,586.5585382240579,14.008003914621776,26.703005594819906,0,3.5294117689999998
126000.00000000001,674.0806984969149,12.937582267635486,5.087197249672899,0,3.5294117689999998
129600.00000000001,670.0646209763856,11.19403357095344,0.0,0,3.5294117689999998
133200.0,502.2703087730295,12.8552168844081,0.836730882792656,0,3.5294117689999998
136800.0,375.1873142093864,11.726709697091302,0.0,0,3.5294117689999998
140400.0,222.43103224294748,9.46494142599609,0.0,0,3.5294117689999998
144000.0,64.62709518016116,9.627485407426636,0.0,0,3.5294117689999998
147600.0,25.854853285909684,7.871120896757849,0.0,0,3.5294117689999998
151200.0,0.0,6.821167101015753,0.0,0,3.5294117689999998
154800.0,0.0,3.8347648711409494,0.0,0,3.5294117689999998
158400.0,0.0,3.6912301750728456,0.0,0,3.5294117689999998
162000.0,0.0,2.4148442519729216,0.0,0,3.5294117689999998
165600.0,0.0,2.3958566841993614,0.0,0,3.5294117689999998
169200.0,0.0,1.4230037955912878,0.0,0,3.5294117689999998
172800.0,0.0,3.80692070530339,0.0,0,3.5294117689999998
176400.0,0.0,1.0424724066133475,0.0,0,3.5294117689999998
180000.0,0.0,-0.6523902634437464,0.0,0,3.5294117689999998
183600.0,0.0,-1.4752748557248248,0.0,0,3.5294117689999998
187200.0,0.0,2.019448017412135,0.0,0,3.5294117689999998
190800.0,255.61932854724233,-0.5782007868588743,0.0,0,3.5294117689999998
194400.0,368.41864492986514,3.43244360955119,0.0,0,3.5294117689999998
198000.0,511.0972612571953,5.957963089126773,0.0,0,3.5294117689999998
201600.0,678.2039257896357,7.926391719867613,21.424680444235786,0,3.5294117689999998
205200.0,838.9396180274304,6.816772492384447,27.512722086538332,0,3.5294117689999998
208800.0,842.0869910527982,9.703114831542472,34.742280234483225,0,3.5294117689999998
212400.0,845.2461183341067,8.67818836087934,38.649327575699985,0,3.5294117689999998
216000.0,859.9846916550766,9.977541504703836,37.591020031899006,0,3.5294117689999998
219600.0,756.4125552497214,10.064826638995132,0.0,0,3.5294117689999998
223200.0,687.9857999810619,10.595856743976972,0.0,0,3.5294117689999998
226800.0,501.87116279731754,10.831426096885394,3.5467082364039526,0,3.5294117689999998
230400.0,421.14203555385313,9.895195510130339,1.8015978657443994,0,3.5294117689999998
234000.00000000003,213.17451905260356,6.605988550768662,0.0,0,3.5294117689999998
237600.00000000003,0.0,6.92793713024368,7.010866397178218,0,3.5294117689999998
241200.00000000003,0.0,6.343511119054908,0.8571281957401587,0,3.5294117689999998
244800.00000000003,0.0,7.53470305479498,0.0,0,3.5294117689999998
248400.00000000003,0.0,7.379531723084888,0.0,0,3.5294117689999998
252000.00000000003,0.0,6.002896610128507,0.0,0,3.5294117689999998
255600.00000000003,0.0,4.83057763644345,0.0,0,3.5294117689999998
259200.00000000003,0.0,4.579943925398068,0.0,0,3.5294117689999998
