time,vpos
0,-0.0003535617124066068
3600,-1.8651103804974905e-06
7200,2.317689698147496e-05
10800,-0.0004467302859894528
14400,1.0287889151997328e-05
18000,-0.0013900816516838135
21600,48.66079373284122
25200,27.8790684728975
28800,-5.6028074974989934e-08
32400,0.0004809407387337285
36000,2.3651821015926842e-05
39600,-0.0008820845131896106
43200,1.6822213331502433e-07
46800,-0.0003314569626974403
50400,0.00011696174675684783
54000,-0.00035191664851490223
57600,5.63458353795163e-05
61200,-0.00014416030901636128
64800,3.957431103920672e-05
68400,-0.000144229684343773
72000,0.0003143495745349604
75600,-4.970664638467609e-06
79200,4.7644189532938887e-07
82800,-0.00018105851662056027
86400,0.0006134890343891908
90000,0.00020123134808397263
93600,-9.02409152818411e-05
97200,5.226735436403285e-05
100800,4.590650813929287e-05
104400,-0.0004389915272696258
108000,30.402078448262586
111600,30.912354630046174
115200,-45.36635453939021
118800,-77.99516000826361
122400,-65.75689765283462
126000,-45.11296188758662
129600,-31.77661203105899
133200,-25.197062182860435
136800,-17.940084789263615
140400,-5.853538632209523
144000,-0.00033380648977300673
147600,-6.0834229074100354e-05
151200,8.036655433256364e-05
154800,3.2832854082995896e-05
158400,0.00020410802250169944
162000,0.00013579821235565337
165600,-0.00014317497804433224
169200,-8.054234473808819e-07
172800,-0.0004241716190496274
176400,0.0004015774852592661
180000,-0.0002764417797073423
183600,-1.488657278719309e-06
187200,0.00022349853786804723
190800,-0.0001458196107604465
194400,0.3819485352754005
198000,18.417696717791753
201600,-40.284849397614
205200,-99.9999999999981
208800,-100.0
212400,-71.71368395168709
216000,-99.99999999999845
219600,-99.9999999999
223200,-68.03544318480657
226800,-21.580971774863073
230400,-4.744829675375813e-08
234000,-0.00011808071719433225
237600,0.0005226084859246847
241200,-1.3760458127762157e-05
244800,-0.0002359788425732174
248400,-0.00012483164017989927
252000,-4.798118064138075e-08
255600,-5.000814926614809e-08
259200,-5.000814926614809e-08
