time,cair.T
0,293.15
3600,293.0673438933845
7200,292.99086978280627
10800,292.9091244663697
14400,292.82533649228407
18000,292.77816494691655
21600,293.15156511857475
25200,293.84371441109676
28800,294.129864611982
32400,294.2795705002502
36000,294.4198544069637
39600,294.447009654312
43200,294.48599400576586
46800,294.50804177697916
50400,294.47160523805996
54000,294.3894931752917
57600,294.2991030056431
61200,294.2264915939994
64800,294.1334136107949
68400,294.04019710374826
72000,293.9586658224833
75600,293.86825562122726
79200,293.76405075392125
82800,293.6604136789732
86400,293.56016707863927
90000,293.451430891555
93600,293.34330929049406
97200,293.23580150727935
100800,293.15421321903364
104400,293.07306518855
108000,293.0050562129523
111600,293.30190822865677
115200,294.17101724528123
118800,294.6522837338712
122400,294.87154683264225
126000,295.05184693930596
129600,295.07043646958476
133200,295.0606890711265
136800,295.06280024368306
140400,295.12987462673806
144000,295.132632289734
147600,295.12419965114395
151200,295.0479593470878
154800,294.9624792970376
158400,294.86671999137354
162000,294.7686658210309
165600,294.6683664007463
169200,294.56859975357867
172800,294.47384124836304
176400,294.3724186629938
180000,294.26865516673604
183600,294.16252249304983
187200,294.0563511257359
190800,293.954438681625
194400,293.86074154648725
198000,293.87030829579305
201600,294.08332507444175
205200,294.6127586920444
208800,294.99697803060894
212400,295.3207048233605
216000,295.6280104428174
219600,295.91388850844857
223200,295.48758072778395
226800,295.2796067101573
230400,295.3130850218522
234000,295.33590564380347
237600,295.28978794655427
241200,295.2198180807494
244800,295.1437348162906
248400,295.05270611555005
252000,294.95899236611564
255600,294.86724131496885
259200,294.7660365167745
