time,vpos
0,-0.001010496078502482
3600,-2.2746760785716247e-07
7200,0.009582174009332544
10800,1.77824128252263e-08
14400,0.001836128906120742
18000,0.0046901583905197865
21600,34.449577247952305
25200,34.94840100838079
28800,0.004970874926096889
32400,-0.0018689888373450334
36000,-0.006125194753079603
39600,-0.003046802129316609
43200,-8.702149037172549e-08
46800,-0.012946850658023906
50400,0.0035460554045872836
54000,-2.9436184756197192e-06
57600,0.039789248366338056
61200,1.3326345990258281e-07
64800,0.008462745049259299
68400,-9.621956342797944e-07
72000,-0.000589642896869089
75600,-5.4296265530537346e-08
79200,-0.006634964086025196
82800,2.031665200658006e-09
86400,-0.025722958399786795
90000,-2.277283439947042e-08
93600,-0.012256884635166061
97200,2.2780644176600973e-07
100800,0.002782701385963782
104400,0.01475467051708975
108000,23.671527897997212
111600,24.065212227970175
115200,-35.45201228299365
118800,-66.84601929752932
122400,-68.29534614052466
126000,-45.431011601078595
129600,-33.47354229098285
133200,-26.400439431320166
136800,-17.414370468826505
140400,0.0030401969969759673
144000,2.032886663172473e-06
147600,0.0011402560836559252
151200,-6.940770260616125e-07
154800,-1.183051144895697e-05
158400,-1.0300263400455506e-07
162000,-2.992865673623335e-05
165600,0.00214048457550073
169200,-5.093258008273885e-08
172800,-1.4048276042455399e-06
176400,-0.0074510072176867635
180000,5.117695803598642e-05
183600,0.057507337173728565
187200,-3.633370962603799e-07
190800,-3.054774065213567e-07
194400,5.252594121990659
198000,5.285400193674278
201600,-62.35379140573767
205200,-99.99999999999186
208800,-99.99999999995441
212400,-99.99999999999974
216000,-99.9999999999772
219600,-68.89957928690613
223200,-39.5274480759214
226800,-4.7509598100324775
230400,-2.5724902481222964e-06
234000,-0.030898300538916013
237600,9.057282240998122e-08
241200,-0.0004430347855258124
244800,-3.1554838547664943e-06
248400,9.460825256893401e-07
252000,-0.0065920136693082545
255600,7.541679687694813e-06
259200,7.541679687694813e-06
