time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917391978197884,0.0,0.0
7200,19.840927438584515,0.0,0.0
10800,19.759139733906466,0.0,0.0
14400,19.675363202396113,0.0,0.0
18000,19.910151306810405,0.0,0.0
21600,20.550074250808905,0.0,0.0
25200,21.147619316973817,0.0,0.0
28800,21.124168540517303,0.0,0.0
32400,21.26876347431687,0.0,0.0
36000,21.407766193918235,0.0,0.0
39600,21.43362247376399,0.0,0.0
43200,21.471527760830554,0.0,0.0
46800,21.49250081453846,0.0,0.0
50400,21.455068004680413,0.0,0.0
54000,21.372226552909297,0.0,0.0
57600,21.281083349578694,0.0,0.0
61200,21.207562475687496,0.0,0.0
64800,21.113747308869165,0.0,0.0
68400,21.019834431297284,0.0,0.0
72000,20.937505992455442,0.0,0.0
75600,20.84626772064405,0.0,0.0
79200,20.74133117201194,0.0,0.0
82800,20.636979771858307,0.0,0.0
86400,20.536027625602458,0.0,0.0
90000,20.426594605490664,0.0,0.0
93600,20.317766277647877,0.0,0.0
97200,20.209461011774124,0.0,0.0
100800,20.127085376412822,0.0,0.0
104400,20.045148639072863,0.0,0.0
108000,19.96622050686574,0.0,0.0
111600,20.016496271069002,0.0,0.0
115200,20.814097015585332,0.0,0.0
118800,21.184674921724138,0.0,0.0
122400,21.600172624450977,0.0,0.0
126000,21.965894078456017,0.0,0.0
129600,21.966156773172827,0.0,0.0
133200,22.161072250395023,0.0,0.0
136800,22.266633131615663,0.0,0.0
140400,22.330555723905377,0.0,0.0
144000,22.390493418565313,0.0,0.0
147600,22.379748701571714,0.0,0.0
151200,22.301296077523318,0.0,0.0
154800,22.213487135508842,0.0,0.0
158400,22.115464595418587,0.0,0.0
162000,22.01516578180002,0.0,0.0
165600,21.912561807170107,0.0,0.0
169200,21.810551675764543,0.0,0.0
172800,21.71362791162983,0.0,0.0
176400,21.60988468424614,0.0,0.0
180000,21.50404432097679,0.0,0.0
183600,21.395909204674922,0.0,0.0
187200,21.287436725235523,0.0,0.0
190800,21.18330449225965,0.0,0.0
194400,21.001534972150807,0.0,0.0
198000,20.85867976598172,0.0,0.0
201600,20.864211012497094,0.0,0.0
205200,21.00026086756037,0.0,0.0
208800,21.349377109201214,0.0,0.0
212400,21.688906906463046,0.0,0.0
216000,22.011586681361848,0.0,0.0
219600,22.31205523738214,0.0,0.0
223200,22.05051517071189,0.0,0.0
226800,21.934067505112353,0.0,0.0
230400,21.8053191609971,0.0,0.0
234000,21.83052930030715,0.0,0.0
237600,21.78654451423199,0.0,0.0
241200,21.71898532675192,0.0,0.0
244800,21.644985142847645,0.0,0.0
248400,21.555982799328376,0.0,0.0
252000,21.464231476330667,-174.66973536934046,0.0
255600,21.374466424860998,-145.9355571835276,0.0
259200,21.27520838552175,-124.06133490220958,0.0
