time,vpos
0,0.0010086721350544264
3600,-0.0036212379542656537
7200,0.00928138985135541
10800,0.039221113024118195
14400,15.065938754133612
18000,18.502491537410933
21600,21.877281047264
25200,13.500606992583172
28800,-0.013162417135519458
32400,-0.026024485808680362
36000,-0.0028455366302055675
39600,0.03216590902887587
43200,0.0009617948886140627
46800,0.034765032714224056
50400,1.650014667428472e-05
54000,0.016302192840367616
57600,-0.007126247467377527
61200,0.006929922407939923
64800,0.0013363633300904842
68400,-0.007124961720142366
72000,0.002439548151105501
75600,0.0015656926646909638
79200,0.008500910293111756
82800,0.0037226454604259414
86400,0.0017114714869828763
90000,-0.0022791401698558185
93600,-0.0013960881652624125
97200,0.0018085359681557312
100800,13.418686985981784
104400,16.531875837198744
108000,18.532289561023763
111600,7.565215054166358
115200,-62.35556685060521
118800,-64.95308176752376
122400,-69.82703155986144
126000,-39.699564041702914
129600,-27.717677387089296
133200,-30.875819081336825
136800,-7.487968358276577
140400,0.028233297784854103
144000,-0.01640769771477434
147600,-0.007502924915053083
151200,-0.01633691308444219
154800,-0.008297454570041399
158400,-0.002088087825189962
162000,-0.0003302471919453226
165600,8.06589951550406e-05
169200,-0.01383225082575166
172800,0.0035504408785250988
176400,-0.015550005690000146
180000,-0.0011770473864395616
183600,-0.04172776931215286
187200,-0.005571818232775257
190800,-9.160228254025455
194400,-11.594446212841236
198000,-30.819096804005603
201600,-100.0
205200,-99.99999999992491
208800,-99.99999999999967
212400,-99.99999999999994
216000,-99.99999999998228
219600,-28.346639395293273
223200,-20.14582618411161
226800,-6.368807405859631
230400,-0.019683113542674463
234000,-0.004156076251733264
237600,0.021657474191157794
241200,-0.0006684609828578442
244800,-0.0006729535918672906
248400,-0.005921011648873714
252000,-0.0010824603941666632
255600,-0.0007024420864649235
259200,-0.005160975033470234
