time,x0
0,293.15
3600,293.06735871828613
7200,292.9908579606813
10800,292.90918086184024
14400,292.8256805127587
18000,292.88898213144813
21600,293.39509346406834
25200,294.06083089116703
28800,294.13820453579905
32400,294.2840981370785
36000,294.42409172696
39600,294.4511270660022
43200,294.4903840907889
46800,294.5124010656865
50400,294.47609150012914
54000,294.3939824057721
57600,294.30368646014676
61200,294.23091419312107
64800,294.1378549219188
68400,294.0446973552496
72000,293.9630853025633
75600,293.87260620178637
79200,293.76834979908466
82800,293.6647361506182
86400,293.56448994155517
90000,293.4557391046655
93600,293.3475763238571
97200,293.2400340639054
100800,293.1584316930275
104400,293.1757328727165
108000,293.2282973580944
111600,293.48554997024064
115200,294.19566920986705
118800,294.47922782524006
122400,294.7934775707827
126000,295.007511732949
129600,295.0505698631211
133200,295.1141915775223
136800,295.11419530760384
140400,295.2013266894047
144000,295.2631283097878
147600,295.2538344029285
151200,295.1768030991547
154800,295.0904645094987
158400,294.9939177342973
162000,294.8951261416658
165600,294.79406980732904
169200,294.69359017490393
172800,294.59800252455926
176400,294.49582297670423
180000,294.3912447753677
183600,294.2845272844781
187200,294.17734888468965
190800,294.07465189493865
194400,293.91295627697497
198000,293.8040684238776
201600,293.68039775384995
205200,293.82571924019015
208800,294.18545158346717
212400,294.53495113326
216000,294.86733015463244
219600,295.1770035312042
223200,295.1805534837302
226800,295.1733348636925
230400,295.20096421494986
234000,295.22435170215283
237600,295.1789112366111
241200,295.1097459850406
244800,295.03434024663136
248400,294.9439291734379
252000,294.8763557202057
255600,294.8030114703976
259200,294.72849693979293
