time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917358718286152,0.0,0.0
7200,19.84085796068132,0.0,0.0
10800,19.759180861840264,0.0,0.0
14400,19.67568051275873,0.0,0.0
18000,19.738982131448154,0.0,0.0
21600,20.24509346406836,0.0,0.0
25200,20.910830891167052,0.0,0.0
28800,20.98820453579907,0.0,0.0
32400,21.134098137078524,0.0,0.0
36000,21.274091726960023,0.0,0.0
39600,21.30112706600221,0.0,0.0
43200,21.340384090788916,0.0,0.0
46800,21.362401065686527,0.0,0.0
50400,21.326091500129166,0.0,0.0
54000,21.2439824057721,0.0,0.0
57600,21.153686460146787,0.0,0.0
61200,21.08091419312109,0.0,0.0
64800,20.987854921918824,0.0,0.0
68400,20.894697355249605,0.0,0.0
72000,20.81308530256331,0.0,0.0
75600,20.72260620178639,0.0,0.0
79200,20.618349799084683,0.0,0.0
82800,20.514736150618205,0.0,0.0
86400,20.41448994155519,0.0,0.0
90000,20.30573910466552,0.0,0.0
93600,20.197576323857106,0.0,0.0
97200,20.09003406390542,0.0,0.0
100800,20.008431693027546,0.0,0.0
104400,20.025732872716503,0.0,0.0
108000,20.078297358094403,0.0,0.0
111600,20.335549970240663,0.0,0.0
115200,21.04566920986707,0.0,0.0
118800,21.329227825240082,0.0,0.0
122400,21.64347757078275,0.0,0.0
126000,21.857511732949035,0.0,0.0
129600,21.90056986312112,0.0,0.0
133200,21.964191577522342,0.0,0.0
136800,21.96419530760386,0.0,0.0
140400,22.051326689404732,0.0,0.0
144000,22.11312830978784,0.0,0.0
147600,22.1038344029285,0.0,0.0
151200,22.026803099154733,0.0,0.0
154800,21.940464509498725,0.0,0.0
158400,21.84391773429735,0.0,0.0
162000,21.74512614166582,0.0,0.0
165600,21.64406980732906,0.0,0.0
169200,21.543590174903954,0.0,0.0
172800,21.448002524559286,0.0,0.0
176400,21.345822976704255,0.0,0.0
180000,21.241244775367704,0.0,0.0
183600,21.13452728447811,0.0,0.0
187200,21.027348884689673,0.0,0.0
190800,20.924651894938677,0.0,0.0
194400,20.76295627697499,0.0,0.0
198000,20.654068423877618,0.0,0.0
201600,20.530397753849968,0.0,0.0
205200,20.675719240190176,0.0,0.0
208800,21.035451583467193,0.0,0.0
212400,21.384951133260017,0.0,0.0
216000,21.717330154632464,0.0,0.0
219600,22.02700353120423,0.0,0.0
223200,22.030553483730216,0.0,0.0
226800,22.023334863692526,0.0,0.0
230400,22.050964214949886,0.0,0.0
234000,22.074351702152853,0.0,0.0
237600,22.028911236611123,0.0,0.0
241200,21.959745985040627,0.0,0.0
244800,21.884340246631382,0.0,0.0
248400,21.793929173437903,0.0,0.0
252000,21.700789507447155,-1278.9385161567293,0.0
255600,21.609617350929398,-1512.7499612967292,0.0
259200,21.50901847456379,-1664.4774519731523,0.0
