time,vpos
0,8.827756296546936e-05
3600,0.0012404978396238983
7200,18.21661259123618
10800,18.676445590343448
14400,19.292276719667424
18000,18.49561790887353
21600,5.49514394370721
25200,-4.1251129572565786e-07
28800,-7.588083726502296e-05
32400,0.00017822341537412548
36000,-0.0009886201457200267
39600,-0.0003236226221469772
43200,0.0008811392886930088
46800,0.00023485844103324221
50400,0.00011201303860598619
54000,-0.00025910226028758726
57600,-1.5095162275798688e-06
61200,8.048411598025385e-06
64800,6.394843278150278e-05
68400,-0.00012227214198171166
72000,-0.0002866026973117014
75600,-1.3259640680127294e-05
79200,-0.00039902571038680077
82800,-2.3061068074989368e-07
86400,-0.007157438983993006
90000,0.00024675855838051893
93600,-3.1354085100147956e-08
97200,-19.031778214234567
100800,-19.117266938277755
104400,-13.77151805050117
108000,0.2338682701956734
111600,55.8483742064656
115200,-70.6461843201393
118800,-61.176327694054876
122400,-48.231259793218165
126000,-31.391914238116687
129600,-18.301328880090054
133200,-18.724904107633783
136800,-17.424575248362725
140400,-14.68007481622238
144000,-0.0001413892947229418
147600,0.0007633700412794501
151200,-7.237708080968749e-05
154800,-1.8424316467832966e-07
158400,-6.506019209721263e-09
162000,-0.00013002425879207348
165600,0.00019988197099358947
169200,-5.7561220405156054e-08
172800,4.81238022529645e-07
176400,-9.900683026031862e-05
180000,13.689247132945583
183600,14.00228902714401
187200,14.237545448532044
190800,13.841771092852422
194400,12.526577698212987
198000,3.6477592291316667
201600,-34.164370773787795
205200,-56.8799503318039
208800,-91.07127894556
212400,-100.0
216000,-99.9999999999995
219600,-84.62013483695195
223200,-51.71577341754321
226800,-14.859875275656217
230400,-4.77042910443159e-06
234000,9.522838885845969e-05
237600,1.7414230696525894e-05
241200,-1.5598810343874974e-06
244800,-2.131433785484453e-07
248400,8.661167358030898e-07
252000,1.1321450397707184e-06
255600,1.894370973220141e-06
259200,2.1230910612144176e-06
