time,T,qr,vetot
0,20.0,0.005296653777928162,0.0
3600,19.91425004986627,0.0744298703774339,0.0
7200,19.834700686771555,1092.9967554741709,0.0
10800,19.88363592171521,1120.5867354206068,0.0
14400,19.933160601803706,1157.5366031800454,0.0
18000,20.022659961664203,1109.7370745324117,0.0
21600,20.52314404403245,329.7086366224326,0.0
25200,21.06343105424628,-2.475067774353947e-05,0.0
28800,21.040748676184364,-0.004552850235901378,0.0
32400,21.186203694964036,0.010693404922447528,0.0
36000,21.32594714906969,-0.0593172087432016,0.0
39600,21.352549083366455,-0.01941735732881863,0.0
43200,21.391144549421142,0.052868357321580524,0.0
46800,21.41277067115317,0.014091506461994533,0.0
50400,21.375872488783784,0.006720782316359171,0.0
54000,21.29348150372732,-0.015546135617255236,0.0
57600,21.202782948313484,-9.057097365479212e-05,0.0
61200,21.129784257527888,0.0004829046958815231,0.0
64800,21.03639671487565,0.0038369059668901667,0.0
68400,20.933544695777584,-0.0073363285189027,0.0
72000,20.84234093998657,-0.01719616183870208,0.0
75600,20.742264750900972,-0.0007955784408076377,0.0
79200,20.628485331142144,-0.023941542623208047,0.0
82800,20.51534902801211,-1.383664084499362e-05,0.0
86400,20.40567255990493,-0.42944633903958035,0.0
90000,20.287506865746934,0.014805513502831135,0.0
93600,20.170066355307256,-1.8812451060088774e-06,0.0
97200,20.05329072411115,-1141.906692854074,0.0
100800,19.822839590674846,-1147.0360162966654,0.0
104400,19.593120727995483,-826.2910830300701,0.0
108000,19.42601500103666,14.032096211740404,0.0
111600,19.555387540042602,3350.902452387936,0.0
115200,20.634926120896296,-4238.771059208359,0.0
118800,20.86764090476572,-3670.5796616432926,0.0
122400,21.21976891784186,-2893.87558759309,0.0
126000,21.5996759697515,-1883.514854287001,0.0
129600,21.705508754300467,-1098.0797328054032,0.0
133200,21.839373217395803,-1123.494246458027,0.0
136800,21.92929918653641,-1045.4745149017635,0.0
140400,21.9436734936574,-880.8044889733428,0.0
144000,21.898096975884528,-0.008483357683376509,0.0
147600,21.890143217337425,0.04580220247676701,0.0
151200,21.811988777487386,-0.004342624848581249,0.0
154800,21.72220725494975,-1.105458988069978e-05,0.0
158400,21.62216652303897,-3.903611525832758e-07,0.0
162000,21.519855239711433,-0.007801455527524409,0.0
165600,21.415285351633486,0.011992918259615369,0.0
169200,21.31131153348815,-3.4536732243093635e-06,0.0
172800,21.212384093582955,2.8874281351778696e-05,0.0
176400,21.10672216843119,-0.005940409815619117,0.0
180000,20.998820861135812,821.354827976735,0.0
183600,20.98920163758072,840.1373416286406,0.0
187200,20.98117280067447,854.2527269119227,0.0
190800,20.97851788990846,830.5062655711454,0.0
194400,20.98539850563327,751.5946618927792,0.0
198000,21.052345861715196,218.8655537479,0.0
201600,21.17892860700283,-2049.8622464272676,0.0
205200,21.784220087009544,-3412.797019908234,0.0
208800,22.41996270111116,-5464.2767367336,0.0
212400,22.79018493542094,-6000.0,0.0
216000,23.077722965121836,-5999.99999999997,0.0
219600,23.344841052085826,-5077.208090217117,0.0
223200,22.927363521778204,-3102.9464050525926,0.0
226800,22.683265273958455,-891.592516539373,0.0
230400,22.644722422418056,-0.0002862257462658954,0.0
234000,22.664487453601907,0.0057137033315075815,0.0
237600,22.615334268006336,0.0010448538417915537,0.0
241200,22.54241364832518,-9.359286206324984e-05,0.0
244800,22.46340045193125,-9.359286206324984e-05,0.0
248400,22.369700536590585,-1.2788602712906717e-05,0.0
252000,22.273335680227035,5.196700414818539e-05,0.0
255600,22.178787426075587,6.792870238624311e-05,0.0
259200,22.074962575328016,0.00011366225839320845,0.0
