time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917372245273782,0.0,0.0
7200,19.8409091470362,0.0,0.0
10800,19.759233849196278,0.0,0.0
14400,19.67545339104271,0.0,0.0
18000,19.76641215644014,0.0,0.0
21600,20.282873892793475,0.0,0.0
25200,20.922637497339167,0.0,0.0
28800,20.976869875099737,0.0,0.0
32400,21.12294476457305,0.0,0.0
36000,21.263239855992765,0.0,0.0
39600,21.290360496548487,0.0,0.0
43200,21.329529150579788,0.0,0.0
46800,21.351697412896385,0.0,0.0
50400,21.315209702350217,0.0,0.0
54000,21.233163024237115,0.0,0.0
57600,21.14293145147178,0.0,0.0
61200,21.07031157947563,0.0,0.0
64800,20.977286639338274,0.0,0.0
68400,20.88421002885474,0.0,0.0
72000,20.80274501131032,0.0,0.0
75600,20.712337570177112,0.0,0.0
79200,20.608152501280756,0.0,0.0
82800,20.504556184776106,0.0,0.0
86400,20.404361231367773,0.0,0.0
90000,20.29567662251287,0.0,0.0
93600,20.18760061725493,0.0,0.0
97200,20.08000854343561,0.0,0.0
100800,19.99846846637797,0.0,0.0
104400,20.136248126893918,0.0,0.0
108000,20.27391724399473,0.0,0.0
111600,20.581341354862047,0.0,0.0
115200,21.244683391623994,0.0,0.0
118800,21.688817267311208,0.0,0.0
122400,22.080011485701448,0.0,0.0
126000,22.385219514368202,0.0,0.0
129600,22.274794949943214,0.0,0.0
133200,22.17847500849905,0.0,0.0
136800,22.161765557539923,0.0,0.0
140400,22.157283688934797,0.0,0.0
144000,22.218351155509367,0.0,0.0
147600,22.208585375561427,0.0,0.0
151200,22.131138554001097,0.0,0.0
154800,22.04424713377523,0.0,0.0
158400,21.947162604289304,0.0,0.0
162000,21.84791583780037,0.0,0.0
165600,21.746350668119362,0.0,0.0
169200,21.645229041913126,0.0,0.0
172800,21.549111844210074,0.0,0.0
176400,21.446300526690436,0.0,0.0
180000,21.341269110662097,0.0,0.0
183600,21.234108319079667,0.0,0.0
187200,21.126592849284464,0.0,0.0
190800,21.023201045588905,0.0,0.0
194400,20.88290703851618,0.0,0.0
198000,20.793839102801826,0.0,0.0
201600,20.785579379753074,0.0,0.0
205200,20.92381322088221,0.0,0.0
208800,21.275430146313624,0.0,0.0
212400,21.617308376117933,0.0,0.0
216000,21.9422728577224,0.0,0.0
219600,22.244909662363852,0.0,0.0
223200,22.066771922871567,0.0,0.0
226800,22.01322096999138,0.0,0.0
230400,22.04746706895503,0.0,0.0
234000,22.071078141322857,0.0,0.0
237600,22.02568264772208,0.0,0.0
241200,21.956276065960765,0.0,0.0
244800,21.88095233518669,0.0,0.0
248400,21.79050090372732,0.0,0.0
252000,21.69740265294371,-633.097277754257,0.0
255600,21.60625672223739,-684.157918459029,0.0
259200,21.505680441531013,-732.090492479447,0.0
