time,cair.T
0,293.15
3600,293.06737224527376
7200,292.9909091470362
10800,292.90923384919626
14400,292.8254533910427
18000,292.9164121564401
21600,293.43287389279345
25200,294.07263749733914
28800,294.1268698750997
32400,294.272944764573
36000,294.41323985599274
39600,294.44036049654846
43200,294.47952915057976
46800,294.50169741289636
50400,294.4652097023502
54000,294.3831630242371
57600,294.29293145147176
61200,294.2203115794756
64800,294.12728663933825
68400,294.0342100288547
72000,293.9527450113103
75600,293.8623375701771
79200,293.75815250128073
82800,293.6545561847761
86400,293.55436123136775
90000,293.44567662251285
93600,293.3376006172549
97200,293.2300085434356
100800,293.14846846637795
104400,293.2862481268939
108000,293.4239172439947
111600,293.731341354862
115200,294.39468339162397
118800,294.8388172673112
122400,295.2300114857014
126000,295.5352195143682
129600,295.4247949499432
133200,295.328475008499
136800,295.3117655575399
140400,295.3072836889348
144000,295.36835115550934
147600,295.3585853755614
151200,295.2811385540011
154800,295.1942471337752
158400,295.0971626042893
162000,294.99791583780035
165600,294.89635066811934
169200,294.7952290419131
172800,294.69911184421005
176400,294.5963005266904
180000,294.4912691106621
183600,294.38410831907964
187200,294.27659284928444
190800,294.1732010455889
194400,294.03290703851616
198000,293.9438391028018
201600,293.93557937975305
205200,294.0738132208822
208800,294.4254301463136
212400,294.7673083761179
216000,295.0922728577224
219600,295.39490966236383
223200,295.21677192287154
226800,295.16322096999136
230400,295.197467068955
234000,295.22107814132283
237600,295.17568264772206
241200,295.10627606596074
244800,295.03095233518667
248400,294.9405009037273
252000,294.8474026529437
255600,294.75625672223737
259200,294.655680441531
