time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917403688077684,0.0,0.0
7200,19.840939410990643,0.0,0.0
10800,19.759147335517753,0.0,0.0
14400,19.675290822294812,0.0,0.0
18000,19.764259373101197,0.0,0.0
21600,20.267189795621903,0.0,0.0
25200,20.896934540330335,0.0,0.0
28800,20.986781271480595,0.0,0.0
32400,21.133040881909153,0.0,0.0
36000,21.27328747285111,0.0,0.0
39600,21.300228364731822,0.0,0.0
43200,21.33928646510941,0.0,0.0
46800,21.361374636221,0.0,0.0
50400,21.32481175458662,0.0,0.0
54000,21.24271444681449,0.0,0.0
57600,21.152299615155357,0.0,0.0
61200,21.079698551189495,0.0,0.0
64800,20.986595746562443,0.0,0.0
68400,20.893447133486575,0.0,0.0
72000,20.81191927291519,0.0,0.0
75600,20.72145891617322,0.0,0.0
79200,20.61722908358996,0.0,0.0
82800,20.513580872838702,0.0,0.0
86400,20.413339643138784,0.0,0.0
90000,20.304602379009623,0.0,0.0
93600,20.196491156426816,0.0,0.0
97200,20.088979355404945,0.0,0.0
100800,20.007353117609057,0.0,0.0
104400,20.04780689623277,0.0,0.0
108000,20.093555089655865,0.0,0.0
111600,20.31943774534642,0.0,0.0
115200,21.060166693495148,0.0,0.0
118800,21.35657497724344,0.0,0.0
122400,21.689376014033826,0.0,0.0
126000,21.964047354179968,0.0,0.0
129600,21.996974561318382,0.0,0.0
133200,22.020825733102072,0.0,0.0
136800,22.03009829993806,0.0,0.0
140400,22.09603001314605,0.0,0.0
144000,22.15762618601599,0.0,0.0
147600,22.148162832683056,0.0,0.0
151200,22.070995606796487,0.0,0.0
154800,21.984425389122464,0.0,0.0
158400,21.887817852216585,0.0,0.0
162000,21.78871801000213,0.0,0.0
165600,21.687424679570768,0.0,0.0
169200,21.586707396981694,0.0,0.0
172800,21.490980401682293,0.0,0.0
176400,21.388523059091085,0.0,0.0
180000,21.28363498206903,0.0,0.0
183600,21.176746718719812,0.0,0.0
187200,21.069653711619537,0.0,0.0
190800,20.96694876393451,0.0,0.0
194400,20.8597691917019,0.0,0.0
198000,20.80873350695083,0.0,0.0
201600,20.801263874213703,0.0,0.0
205200,20.93906208001181,0.0,0.0
208800,21.290180199050724,0.0,0.0
212400,21.631589991714463,0.0,0.0
216000,21.95609874744372,0.0,0.0
219600,22.258303055870783,0.0,0.0
223200,22.032175472368976,0.0,0.0
226800,21.93604861655291,0.0,0.0
230400,21.825939581120224,0.0,0.0
234000,21.85093948103605,0.0,0.0
237600,21.80696805550167,0.0,0.0
241200,21.738920095402534,0.0,0.0
244800,21.66496648076179,0.0,0.0
248400,21.575813877443977,0.0,0.0
252000,21.483906767205497,-1445.7851122171312,0.0
255600,21.394009942151115,-1873.3875315944856,0.0
259200,21.29462369464619,-2359.1459572134927,0.0
