time,x0
0,293.15
3600,293.06424937031557
7200,292.9846909225804
10800,292.9023704568144
14400,292.81744177309173
18000,292.7956447239322
21600,293.23861994812086
25200,293.89797437268703
28800,294.0946880364583
32400,294.2411204502062
36000,294.3816697629486
39600,294.4090911258732
43200,294.4484595760762
46800,294.47079176299326
50400,294.4345075558664
54000,294.3526343910082
57600,294.262453296021
61200,294.1899690475844
64800,294.0970928736906
68400,293.9947671416384
72000,293.9041272075262
75600,293.80459663860165
79200,293.6913547797507
82800,293.5787159890051
86400,293.46953938143224
90000,293.3519104227368
93600,293.23495453858277
97200,293.1186620716584
100800,292.9912996684217
104400,292.8599754827785
108000,292.76259663072057
111600,292.93793089723005
115200,293.9043593839663
118800,293.9923821624045
122400,294.2793922431213
126000,294.65954793467904
129600,294.7182230618224
133200,294.77543802230116
136800,294.82808402899013
140400,294.87003461754654
144000,294.9335096724035
147600,294.92620745867316
151200,294.8486946482933
154800,294.7595658862347
158400,294.6601717127366
162000,294.5584961949388
165600,294.45455864494306
169200,294.35121046822627
172800,294.2529271347904
176400,294.1478865765211
180000,294.0406039127283
183600,294.0376547985293
187200,294.03411694428587
190800,294.03285007365366
194400,294.0377224513607
198000,294.0656066973286
201600,294.0733379764112
205200,294.2077455909125
208800,294.55498144660254
212400,294.8927453513455
216000,295.2137071433149
219600,295.51254528724735
223200,295.13234908067534
226800,294.9490057621743
230400,294.6717624408185
234000,294.6986696198215
237600,294.6565851479011
241200,294.5904643489182
244800,294.7099688364967
248400,294.8859579890178
252000,294.7842584107516
255600,294.76017270882625
259200,294.6654445802064
