time,vpos
0,0.0074561082332206706
3600,0.0013325417954164237
7200,0.011706976231633985
10800,0.0012961360884118514
14400,16.42783489409288
18000,17.287953464198345
21600,18.284104907837335
25200,16.623364017452907
28800,0.0011315309948586134
32400,0.019615348914016135
36000,0.012587184389483846
39600,-0.00374355922492382
43200,0.006504112395884086
46800,-0.0005854010798165058
50400,0.0001585805111735004
54000,0.0009132171770602455
57600,0.0024734518441160793
61200,0.003272180494621961
64800,0.0036537539197578897
68400,0.004090850290044447
72000,0.003806646661643886
75600,0.0034465220167295653
79200,0.00305752134974842
82800,0.002773674082501255
86400,0.0024730156061400117
90000,0.008559056688789944
93600,0.0019038580887292724
97200,0.00033523927742696896
100800,17.86884802263567
104400,17.14077333835338
108000,15.348023988418833
111600,5.603428961443195
115200,-52.8023532226621
118800,-60.69307267510633
122400,-67.52796106900148
126000,-42.348209839231
129600,-40.31443422084262
133200,-26.000001339160615
136800,-21.46761559180601
140400,-12.37537124580725
144000,0.005940703645198719
147600,-0.01768335674237299
151200,-0.013766853093242246
154800,0.04517485093427525
158400,-0.003944666841356425
162000,0.008852756310921825
165600,-0.013816121027792411
169200,0.028741809099752137
172800,0.001202055146382931
176400,0.0012868249779381788
180000,-0.0012445079644308598
183600,0.004073791233319727
187200,0.22045514472761008
190800,3.2304267188892912
194400,7.375211068994923
198000,16.63645859210993
201600,-90.13181132955516
205200,-99.99999999999997
208800,-99.9999999999977
212400,-99.999999999999
216000,-99.99999999999993
219600,-58.190175738463154
223200,-35.47208769208676
226800,-2.076488660551319
230400,0.015957457147160008
234000,-0.005205990489138158
237600,-0.0022715235804917668
241200,0.02223771729865827
244800,0.004199665000027261
248400,1.0745237338793956e-08
252000,6.66910477580343e-08
255600,3.78107306749087e-08
259200,-4.7015396827457256e-08
