time,x0
0,293.15
3600,293.0674060696345
7200,292.9909414224315
10800,292.90928167501903
14400,292.82550233283615
18000,292.89879929077614
21600,293.39586317284835
25200,294.0354217879196
28800,294.1358762611509
32400,294.28189824624644
36000,294.4222450964076
39600,294.4494094942634
43200,294.48841733423967
46800,294.5104900737425
50400,294.47393380858324
54000,294.3918380105822
57600,294.3014412533537
61200,294.22875222378747
64800,294.1356783712983
68400,294.04255067491056
72000,293.9610345590637
75600,293.8705780888718
79200,293.7663470025757
82800,293.66270478366266
86400,293.5624633031757
90000,293.453729542259
93600,293.3456577451121
97200,293.2381506228062
100800,293.1565496008135
104400,293.2065251107047
108000,293.26336330926824
111600,293.4969482068828
115200,294.1925269716498
118800,294.54568241277457
122400,294.8894493693355
126000,295.11832683132064
129600,295.1411689576101
133200,295.11179020890387
136800,295.1476059514329
140400,295.1319082717887
144000,295.10303599281275
147600,295.09481499744226
151200,295.0186116829114
154800,294.93319880999826
158400,294.8379374346807
162000,294.74001772259726
165600,294.639909355889
169200,294.54020288379695
172800,294.44582074546446
176400,294.3444878673541
180000,294.2408923896163
183600,294.13502794933413
187200,294.0290445147994
190800,293.9288489656237
194400,293.8589539957051
198000,293.88964907308923
201600,294.1136445928329
205200,294.31857817029675
208800,294.66218857403504
212400,294.99654774998504
216000,295.3141972108395
219600,295.6098918624244
223200,295.39175999211926
226800,295.2708160289571
230400,295.3293913438133
234000,295.35222565401085
237600,295.3059662218199
241200,295.2358460814254
244800,295.1598267017819
248400,295.0687375992517
252000,294.99446235462915
255600,294.9125681321059
259200,294.8245830480008
