time,x0
0,293.15
3600,293.064252273955
7200,292.98469370334846
10800,292.9394310268045
14400,292.89151367944027
18000,292.8855288556182
21600,293.3057757434352
25200,293.90264280525724
28800,294.0260570487
32400,294.1731896141813
36000,294.31431284689904
39600,294.34229820581766
43200,294.38221528164905
46800,294.4050745827835
50400,294.3692211336763
54000,294.28771862830115
57600,294.19790622058537
61200,294.12578528466116
64800,294.0332715101656
68400,293.931322168294
72000,293.84108501941654
75600,293.74193880413054
79200,293.62901542936686
82800,293.51673103927595
86400,293.4079126069666
90000,293.2906339619417
93600,293.1740259849193
97200,293.15059511462886
100800,293.1524021450487
104400,293.15897107547363
108000,293.179665483479
111600,293.39594029369493
115200,294.1466246451371
118800,294.4473595506133
122400,294.7968129775253
126000,295.08792223412763
129600,295.11675799071116
133200,295.1778535174096
136800,295.2409777801745
140400,295.2850603536442
144000,295.34617865265375
147600,295.33653491535216
151200,295.2566886497715
154800,295.16521724750527
158400,295.06351307027745
162000,294.95954805395723
165600,294.8533345208424
169200,294.74772327167835
172800,294.6471283638518
176400,294.53984995074813
180000,294.4303420563225
183600,294.36485151849837
187200,294.2975188885269
190800,294.23009409662524
194400,294.1693374731503
198000,294.1645497945398
201600,294.2277088005975
205200,294.357828775017
208800,294.7001552701257
212400,295.03330865944037
216000,295.3497850809472
219600,295.6443664864769
223200,295.48128691664516
226800,295.40491840607586
230400,295.4779590555416
234000,295.4997336256439
237600,295.45257657642486
241200,295.3815739835455
244800,295.2807884953207
248400,295.1780468890999
252000,295.076413745933
255600,294.9685468856858
259200,294.85739565318255
