time,x0
0,293.15
3600,293.0642493823086
7200,292.98469090903836
10800,292.99082956946216
14400,292.9935394972907
18000,293.0547271425839
21600,293.5500335027268
25200,294.1654403788808
28800,294.1832719489955
32400,294.32880361417665
36000,294.4686103714359
39600,294.4952881105667
43200,294.533945579469
46800,294.55562142211284
50400,294.5187673853207
54000,294.4364175766608
57600,294.3457613118607
61200,294.2728024828258
64800,294.1794545009337
68400,294.07664373246655
72000,293.985485669165
75600,293.8854629524129
79200,293.7717249981549
82800,293.6586295762688
86400,293.54899165292454
90000,293.43091622052606
93600,293.3135112114926
97200,293.24042973125444
100800,293.189331656142
104400,293.15692679121406
108000,293.1576903143375
111600,293.3566037580117
115200,294.1173371973784
118800,294.36739104438556
122400,294.71001995232166
126000,295.0309629021681
129600,295.04525225751684
133200,295.0492029115634
136800,295.05451328039834
140400,295.11031480219197
144000,295.1153624219799
147600,295.10702784421204
151200,295.0284866912358
154800,294.938324314388
158400,294.8379113928985
162000,294.73522687601564
165600,294.63029128024965
169200,294.5259469200875
172800,294.4266425213129
176400,294.32061629856565
180000,294.21235300757905
183600,294.13170019422756
187200,294.0516280169148
190800,293.9762897224017
194400,293.9143397657113
198000,293.9434705155629
201600,294.14008623206837
205200,294.38370480639753
208800,294.78692500702203
212400,295.11732273395154
216000,295.431118269146
219600,295.72315544068675
223200,295.43200085979754
226800,295.2545423075811
230400,295.25239618915873
234000,295.2756015594923
237600,295.2298667267925
241200,295.160229987954
244800,295.07501295530864
248400,294.9865355221834
252000,294.89213100082287
255600,294.8162662831418
259200,294.71502965377306
