datetime,T,CO2,solrad,Tout,occ,dpos,vpos
2018-04-13 03:30:00,23.20000076,448.4800008,0,4.699999809,1,0,3.529411769
2018-04-13 04:00:00,22.96666654,444.4159973,0,5.800000191,0.966666667,19.6078434,3.529411769
2018-04-13 04:30:00,22.96666654,452.3733317,0,5.800000191,1.533333333,19.6078434,3.529411769
2018-04-13 05:00:00,22.96666654,457.8559998,0,5.800000191,14,19.6078434,3.529411769
2018-04-13 05:30:00,22.83333333,477.493337,22.5,5.800000191,17.86666667,19.6078434,3.529411769
2018-04-13 06:00:00,23.03333346,518.7199925,67.5,6.800000191,14.96666667,45.09803772,3.529411769
2018-04-13 06:30:00,23.19999981,648.7999878,76.68000031,6.800000191,17.3,45.09803772,3.529411769
2018-04-13 07:00:00,22.93333308,640.7679932,126.9866689,7.800000191,1.066666667,45.09803772,3.529411769
2018-04-13 07:30:00,22.94999981,650.6133423,222.3466695,9.300000191,1,45.09803772,3.529411769
2018-04-13 08:00:00,23.26666705,601.8666687,370.3466695,10.80000019,0.666666667,45.09803772,3.529411769
2018-04-13 08:30:00,23.34999943,505.0666606,418.6666565,11.89999962,2.6,0,3.529411769
2018-04-13 09:00:00,23.60000038,530.0799866,381.4399872,11.89999962,20.46666667,0,3.529411769
2018-04-13 09:30:00,23.19999981,527.0399984,196.3733317,10.89999962,19.76666667,19.6078434,3.529411769
2018-04-13 10:00:00,22.87999992,596.1066589,110.3599981,10.89999962,23.5,45.09803772,3.529411769
2018-04-13 10:30:00,22.94999981,677.376001,155.3600006,10.89999962,18.43333333,45.09803772,3.529411769
2018-04-13 11:00:00,23.20000029,685.2266642,110.3333333,10.89999962,0.6,45.09803772,3.529411769
2018-04-13 11:30:00,22.85999947,643.8399963,191.0399933,11.89999962,0.033333333,45.09803772,3.529411769
2018-04-13 12:00:00,23,598.0266622,384.9599915,11.89999962,0,45.09803772,3.529411769
2018-04-13 12:30:00,22.68333308,492.2133382,325.706665,10.89999962,0,9.8039217,3.529411769
2018-04-13 13:00:00,23.13333321,481.8666687,321.6533305,10.89999962,0,9.8039217,3.529411769
2018-04-13 13:30:00,23.75,480.213328,394.6666667,10.89999962,0,9.8039217,3.529411769
2018-04-13 14:00:00,23.70000013,477.7066701,360.7466634,10.89999962,0,9.8039217,3.529411769
2018-04-13 14:30:00,23.70000013,479.2000046,211.3599955,10.89999962,0,9.8039217,3.529411769
2018-04-13 15:00:00,24.10000038,487.0400024,112.0400009,10.89999962,0,9.8039217,3.529411769
2018-04-13 15:30:00,23.83333333,492.4159973,82,10.89999962,0.266666667,9.8039217,3.529411769
2018-04-13 16:00:00,23.55000019,489.4080017,20,9.899999619,1,9.8039217,3.529411769
2018-04-13 16:30:00,23.63333384,487.5999985,0,8.899999619,1,9.8039217,3.529411769
2018-04-13 17:00:00,23.28333346,482.0800018,0,8.899999619,1,19.6078434,3.529411769
2018-04-13 17:30:00,23.36666616,487.1466675,0,8.899999619,0.3,19.6078434,3.529411769
2018-04-13 18:00:00,23.36666616,483.2639954,0,8.899999619,0.933333333,19.6078434,3.529411769
2018-04-13 18:30:00,23.19999981,486.0266622,0,7.899999619,0.9,19.6078434,3.529411769
2018-04-13 19:00:00,23.12500048,479.0399963,0,7.899999619,0.166666667,19.6078434,3.529411769
2018-04-13 19:30:00,22.80000019,483.5199992,0,7.899999619,1,19.6078434,3.529411769
2018-04-13 20:00:00,22.73333295,479.6800028,0,8.899999619,0.833333333,19.6078434,3.529411769
2018-04-13 20:30:00,22.94999981,479.3599955,0,7.800000191,0,19.6078434,3.529411769
2018-04-13 21:00:00,22.76666641,482.8266703,0,7.800000191,0,19.6078434,3.529411769
2018-04-13 21:30:00,22.75,482.7999954,0,7.800000191,0,19.6078434,3.529411769
